device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
1,,2023-05-11 15:38:43,98,49140,24008,25132,455
1,,2023-05-11 15:38:44,100,49140,24008,25132,455
1,,2023-05-11 15:38:45,69,49140,24008,25132,455
1,,2023-05-11 15:38:46,32,49140,24008,25132,455
1,,2023-05-11 15:38:47,99,49140,24008,25132,455
1,,2023-05-11 15:38:48,99,49140,24008,25132,455
1,,2023-05-11 15:38:49,100,49140,24008,25132,455
1,,2023-05-11 15:38:50,1,49140,24008,25132,455
1,,2023-05-11 15:38:51,99,49140,24008,25132,455
1,,2023-05-11 15:38:52,98,49140,24008,25132,455
1,,2023-05-11 15:38:53,100,49140,24008,25132,455
1,,2023-05-11 15:38:54,2,49140,24008,25132,455
1,,2023-05-11 15:38:55,100,49140,24008,25132,455
1,,2023-05-11 15:38:56,99,49140,24008,25132,455
1,,2023-05-11 15:38:57,100,49140,24008,25132,455
1,,2023-05-11 15:38:58,34,49140,24008,25132,455
1,,2023-05-11 15:38:59,70,49140,30646,18494,455
1,,2023-05-11 15:39:00,99,49140,30646,18494,455
1,,2023-05-11 15:39:01,100,49140,28930,20210,455
1,,2023-05-11 15:39:02,82,49140,28930,20210,455
1,,2023-05-11 15:39:03,12,49140,28930,20210,455
1,,2023-05-11 15:39:04,99,49140,28930,20210,455
1,,2023-05-11 15:39:05,99,49140,28930,20210,455
1,,2023-05-11 15:39:06,100,49140,28408,20732,455
1,,2023-05-11 15:39:07,1,49140,28408,20732,455
1,,2023-05-11 15:39:08,99,49140,28408,20732,455
1,,2023-05-11 15:39:09,98,49140,28408,20732,455
1,,2023-05-11 15:39:10,100,49140,24552,24588,455
1,,2023-05-11 15:39:11,27,49140,24552,24588,455
1,,2023-05-11 15:39:12,81,49140,24552,24588,455
1,,2023-05-11 15:39:13,98,49140,24552,24588,455
1,,2023-05-11 15:39:14,100,49140,24552,24588,455
1,,2023-05-11 15:39:15,77,49140,24552,24588,455
1,,2023-05-11 15:39:16,24,49140,24552,24588,455
1,,2023-05-11 15:39:17,99,49140,24552,24588,455
1,,2023-05-11 15:39:18,99,49140,24552,24588,455
1,,2023-05-11 15:39:19,100,49140,24552,24588,455
1,,2023-05-11 15:39:20,2,49140,24552,24588,455
1,,2023-05-11 15:39:21,100,49140,24552,24588,455
1,,2023-05-11 15:39:22,98,49140,24552,24588,455
