device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB),cupy memory (MB)
1,,2023-06-01 05:08:53,0,81920,42085,39835,564,0
1,,2023-06-01 05:08:54,0,81920,40325,41595,820,0
1,,2023-06-01 05:08:55,0,81920,42343,39577,564,0
1,,2023-06-01 05:08:56,0,81920,40695,41225,820,224
1,,2023-06-01 05:08:57,0,81920,44245,37675,820,0
1,,2023-06-01 05:08:58,0,81920,43649,38271,564,0
1,,2023-06-01 05:08:59,0,81920,41889,40031,820,0
1,,2023-06-01 05:09:00,0,81920,43969,37951,820,0
1,,2023-06-01 05:09:01,0,81920,41985,39935,820,0
1,,2023-06-01 05:09:03,0,81920,43711,38209,820,0
1,,2023-06-01 05:09:04,0,81920,43557,38363,820,0
1,,2023-06-01 05:09:05,0,81920,42015,39905,434,0
1,,2023-06-01 05:09:06,0,81920,42257,39663,820,0
1,,2023-06-01 05:09:07,0,81920,44693,37227,820,0
1,,2023-06-01 05:09:08,0,81920,44097,37823,820,0
1,,2023-06-01 05:09:09,0,81920,42607,39313,820,0
1,,2023-06-01 05:09:10,0,81920,41441,40479,820,0
1,,2023-06-01 05:09:11,0,81920,42413,39507,564,0
1,,2023-06-01 05:09:12,0,81920,40695,41225,820,0
1,,2023-06-01 05:09:13,0,81920,42799,39121,564,0
1,,2023-06-01 05:09:14,0,81920,43481,38439,820,0
1,,2023-06-01 05:09:16,0,81920,42927,38993,624,0
1,,2023-06-01 05:09:17,0,81920,42597,39323,658,0
1,,2023-06-01 05:09:18,0,81920,42535,39385,820,0
1,,2023-06-01 05:09:19,0,81920,41785,40135,820,0
1,,2023-06-01 05:09:20,0,81920,41491,40429,820,0
1,,2023-06-01 05:09:21,0,81920,40295,41625,434,0
1,,2023-06-01 05:09:22,0,81920,40131,41789,820,0
1,,2023-06-01 05:09:23,0,81920,41629,40291,820,0
1,,2023-06-01 05:09:24,0,81920,39651,42269,820,0
1,,2023-06-01 05:09:25,0,81920,40333,41587,820,0
1,,2023-06-01 05:09:27,0,81920,42435,39485,658,0
1,,2023-06-01 05:09:28,0,81920,40751,41169,820,0
1,,2023-06-01 05:09:29,0,81920,41427,40493,820,0
1,,2023-06-01 05:09:30,0,81920,39633,42287,820,0
1,,2023-06-01 05:09:31,0,81920,38853,43067,820,0
1,,2023-06-01 05:09:32,0,81920,40375,41545,820,0
1,,2023-06-01 05:09:33,0,81920,39573,42347,820,0
1,,2023-06-01 05:09:34,0,81920,40043,41877,820,0
1,,2023-06-01 05:09:35,0,81920,39157,42763,658,0
1,,2023-06-01 05:09:36,0,81920,39355,42565,820,0
1,,2023-06-01 05:09:38,0,81920,37187,44733,820,0
1,,2023-06-01 05:09:39,0,81920,40113,41807,820,0
1,,2023-06-01 05:09:40,0,81920,41051,40869,820,0
1,,2023-06-01 05:09:41,0,81920,41289,40631,820,0
1,,2023-06-01 05:09:42,0,81920,41067,40853,820,0
1,,2023-06-01 05:09:43,0,81920,40181,41739,434,0
1,,2023-06-01 05:09:44,0,81920,39013,42907,820,0
1,,2023-06-01 05:09:45,0,81920,37119,44801,434,0
1,,2023-06-01 05:09:46,0,81920,40729,41191,820,0
1,,2023-06-01 05:09:47,0,81920,41179,40741,820,0
1,,2023-06-01 05:09:48,0,81920,40919,41001,820,0
1,,2023-06-01 05:09:49,0,81920,39701,42219,820,0
1,,2023-06-01 05:09:51,0,81920,40645,41275,820,0
1,,2023-06-01 05:09:52,0,81920,38807,43113,820,0
1,,2023-06-01 05:09:53,0,81920,40533,41387,820,0
1,,2023-06-01 05:09:54,0,81920,40249,41671,820,0
1,,2023-06-01 05:09:55,0,81920,38691,43229,434,0
1,,2023-06-01 05:09:56,0,81920,40807,41113,596,0
1,,2023-06-01 05:09:57,0,81920,41401,40519,820,0
1,,2023-06-01 05:09:58,0,81920,41557,40363,820,0
1,,2023-06-01 05:09:59,0,81920,41003,40917,658,0
1,,2023-06-01 05:10:00,0,81920,39127,42793,658,0
1,,2023-06-01 05:10:01,0,81920,41003,40917,820,0
1,,2023-06-01 05:10:03,0,81920,37879,44041,658,0
1,,2023-06-01 05:10:04,0,81920,39407,42513,820,0
1,,2023-06-01 05:10:05,0,81920,40783,41137,818,0
1,,2023-06-01 05:10:06,0,81920,39065,42855,820,0
1,,2023-06-01 05:10:07,0,81920,40301,41619,562,0
1,,2023-06-01 05:10:08,0,81920,41495,40425,820,0
1,,2023-06-01 05:10:09,0,81920,40941,40979,624,0
1,,2023-06-01 05:10:10,0,81920,39995,41925,820,0
1,,2023-06-01 05:10:11,0,81920,39901,42019,820,0
1,,2023-06-01 05:10:12,0,81920,38441,43479,434,0
1,,2023-06-01 05:10:14,0,81920,39543,42377,820,0
1,,2023-06-01 05:10:15,0,81920,39741,42179,820,0
1,,2023-06-01 05:10:16,0,81920,38279,43641,820,0
1,,2023-06-01 05:10:17,0,81920,41751,40169,564,0
1,,2023-06-01 05:10:18,0,81920,41703,40217,564,0
1,,2023-06-01 05:10:19,0,81920,41481,40439,820,0
1,,2023-06-01 05:10:20,0,81920,41127,40793,564,0
1,,2023-06-01 05:10:21,0,81920,41127,40793,818,0
1,,2023-06-01 05:10:22,0,81920,40179,41741,820,0
1,,2023-06-01 05:10:23,0,81920,39795,42125,820,0
1,,2023-06-01 05:10:24,0,81920,38677,43243,820,0
1,,2023-06-01 05:10:26,0,81920,40775,41145,820,0
1,,2023-06-01 05:10:27,0,81920,38679,43241,820,0
1,,2023-06-01 05:10:28,0,81920,40825,41095,820,0
1,,2023-06-01 05:10:29,0,81920,39177,42743,820,0
1,,2023-06-01 05:10:30,0,81920,39605,42315,434,0
1,,2023-06-01 05:10:31,0,81920,40153,41767,820,0
1,,2023-06-01 05:10:32,0,81920,36805,45115,658,0
1,,2023-06-01 05:10:33,0,81920,40103,41817,818,0
1,,2023-06-01 05:10:34,0,81920,40939,40981,820,0
1,,2023-06-01 05:10:36,0,81920,40343,41577,820,0
1,,2023-06-01 05:10:37,0,81920,40233,41687,820,0
1,,2023-06-01 05:10:38,0,81920,40595,41325,820,0
1,,2023-06-01 05:10:39,0,81920,39427,42493,820,0
1,,2023-06-01 05:10:40,0,81920,41317,40603,820,0
1,,2023-06-01 05:10:41,0,81920,41095,40825,820,0
1,,2023-06-01 05:10:42,0,81920,39235,42685,434,0
1,,2023-06-01 05:10:43,0,81920,41127,40793,564,0
1,,2023-06-01 05:10:44,0,81920,41059,40861,820,0
1,,2023-06-01 05:10:45,0,81920,41035,40885,820,0
1,,2023-06-01 05:10:47,0,81920,39477,42443,820,0
1,,2023-06-01 05:10:48,0,81920,39479,42441,820,0
1,,2023-06-01 05:10:49,0,81920,41513,40407,820,0
1,,2023-06-01 05:10:50,0,81920,41513,40407,820,0
1,,2023-06-01 05:10:51,0,81920,42299,39621,820,0
1,,2023-06-01 05:10:52,0,81920,41367,40553,820,0
1,,2023-06-01 05:10:53,0,81920,40311,41609,820,0
1,,2023-06-01 05:10:54,0,81920,39201,42719,434,0
1,,2023-06-01 05:10:55,0,81920,39589,42331,820,0
1,,2023-06-01 05:10:56,0,81920,41239,40681,820,0
1,,2023-06-01 05:10:58,0,81920,41369,40551,596,0
1,,2023-06-01 05:10:59,0,81920,41627,40293,818,0
1,,2023-06-01 05:11:00,0,81920,41369,40551,562,0
1,,2023-06-01 05:11:01,0,81920,40311,41609,820,0
1,,2023-06-01 05:11:02,0,81920,40837,41083,820,0
1,,2023-06-01 05:11:03,0,81920,39367,42553,820,0
1,,2023-06-01 05:11:04,0,81920,41479,40441,658,0
1,,2023-06-01 05:11:05,0,81920,40905,41015,820,0
1,,2023-06-01 05:11:06,0,81920,39621,42299,692,0
1,,2023-06-01 05:11:07,0,81920,39399,42521,820,0
1,,2023-06-01 05:11:08,0,81920,41627,40293,820,0
1,,2023-06-01 05:11:10,0,81920,41369,40551,564,0
1,,2023-06-01 05:11:11,0,81920,40393,41527,820,0
1,,2023-06-01 05:11:12,0,81920,38835,43085,820,0
1,,2023-06-01 05:11:13,0,81920,39299,42621,562,0
1,,2023-06-01 05:11:14,0,81920,40329,41591,820,0
1,,2023-06-01 05:11:15,0,81920,40069,41851,624,0
1,,2023-06-01 05:11:16,0,81920,42341,39579,526,0
1,,2023-06-01 05:11:17,0,81920,41749,40171,820,0
1,,2023-06-01 05:11:18,0,81920,40905,41015,820,0
1,,2023-06-01 05:11:19,0,81920,41067,40853,820,0
1,,2023-06-01 05:11:21,0,81920,40285,41635,820,0
1,,2023-06-01 05:11:22,0,81920,39993,41927,820,0
1,,2023-06-01 05:11:23,0,81920,38925,42995,820,0
1,,2023-06-01 05:11:24,0,81920,38509,43411,820,0
1,,2023-06-01 05:11:25,0,81920,40613,41307,658,0
1,,2023-06-01 05:11:26,0,81920,38121,43799,820,0
1,,2023-06-01 05:11:27,0,81920,39317,42603,820,0
1,,2023-06-01 05:11:28,0,81920,40549,41371,820,0
1,,2023-06-01 05:11:29,0,81920,39381,42539,820,0
1,,2023-06-01 05:11:30,0,81920,39895,42025,820,0
1,,2023-06-01 05:11:32,0,81920,38803,43117,434,0
1,,2023-06-01 05:11:33,0,81920,37835,44085,820,0
1,,2023-06-01 05:11:34,0,81920,38573,43347,564,0
1,,2023-06-01 05:11:35,0,81920,36765,45155,820,0
1,,2023-06-01 05:11:36,0,81920,41371,40549,564,0
1,,2023-06-01 05:11:37,0,81920,42149,39771,820,0
1,,2023-06-01 05:11:38,0,81920,41855,40065,820,0
1,,2023-06-01 05:11:39,0,81920,41013,40907,820,0
1,,2023-06-01 05:11:40,0,81920,40723,41197,820,0
1,,2023-06-01 05:11:42,0,81920,39851,42069,820,0
1,,2023-06-01 05:11:43,0,81920,39723,42197,820,0
1,,2023-06-01 05:11:44,0,81920,40915,41005,820,0
1,,2023-06-01 05:11:45,0,81920,37707,44213,820,0
1,,2023-06-01 05:11:46,0,81920,39359,42561,820,0
1,,2023-06-01 05:11:47,0,81920,40369,41551,820,0
1,,2023-06-01 05:11:48,0,81920,38915,43005,820,0
1,,2023-06-01 05:11:49,0,81920,39981,41939,820,0
1,,2023-06-01 05:11:50,0,81920,40527,41393,820,0
1,,2023-06-01 05:11:52,0,81920,39913,42007,658,0
1,,2023-06-01 05:11:53,0,81920,38467,43453,820,0
1,,2023-06-01 05:11:54,0,81920,37127,44793,820,0
1,,2023-06-01 05:11:55,0,81920,41127,40793,818,0
1,,2023-06-01 05:11:56,0,81920,39753,42167,820,0
1,,2023-06-01 05:11:57,0,81920,41963,39957,820,0
1,,2023-06-01 05:11:58,0,81920,41367,40553,820,0
1,,2023-06-01 05:11:59,0,81920,40311,41609,820,0
1,,2023-06-01 05:12:00,0,81920,39201,42719,434,0
1,,2023-06-01 05:12:01,0,81920,39589,42331,820,0
1,,2023-06-01 05:12:03,0,81920,41239,40681,564,0
1,,2023-06-01 05:12:04,0,81920,39591,42329,820,0
1,,2023-06-01 05:12:05,0,81920,41367,40553,564,0
1,,2023-06-01 05:12:06,0,81920,41365,40555,820,0
1,,2023-06-01 05:12:07,0,81920,40311,41609,820,0
1,,2023-06-01 05:12:08,0,81920,41093,40827,564,0
1,,2023-06-01 05:12:09,0,81920,39367,42553,820,0
1,,2023-06-01 05:12:10,0,81920,41479,40441,820,0
1,,2023-06-01 05:12:11,0,81920,40905,41015,708,0
1,,2023-06-01 05:12:12,0,81920,39233,42687,820,0
1,,2023-06-01 05:12:13,0,81920,39399,42521,820,0
1,,2023-06-01 05:12:14,0,81920,41367,40553,562,0
1,,2023-06-01 05:12:16,0,81920,41367,40553,564,0
1,,2023-06-01 05:12:17,0,81920,40311,41609,820,0
1,,2023-06-01 05:12:18,0,81920,41093,40827,820,0
1,,2023-06-01 05:12:19,0,81920,42045,39875,820,0
1,,2023-06-01 05:12:20,0,81920,40111,41809,820,0
1,,2023-06-01 05:12:21,0,81920,40849,41071,692,0
1,,2023-06-01 05:12:22,0,81920,39657,42263,820,0
1,,2023-06-01 05:12:23,0,81920,38587,43333,820,0
1,,2023-06-01 05:12:24,0,81920,37709,44211,820,0
1,,2023-06-01 05:12:25,0,81920,40335,41585,624,0
1,,2023-06-01 05:12:26,0,81920,37407,44513,658,0
1,,2023-06-01 05:12:27,0,81920,39065,42855,820,0
1,,2023-06-01 05:12:29,0,81920,40237,41683,564,0
1,,2023-06-01 05:12:30,0,81920,38617,43303,820,0
1,,2023-06-01 05:12:31,0,81920,40591,41329,564,0
1,,2023-06-01 05:12:32,0,81920,39877,42043,820,0
1,,2023-06-01 05:12:33,0,81920,39519,42401,818,0
1,,2023-06-01 05:12:34,0,81920,38259,43661,820,0
1,,2023-06-01 05:12:35,0,81920,40631,41289,820,0
1,,2023-06-01 05:12:36,0,81920,39073,42847,820,0
1,,2023-06-01 05:12:37,0,81920,39203,42717,820,0
1,,2023-06-01 05:12:38,0,81920,41081,40839,562,0
1,,2023-06-01 05:12:40,0,81920,39561,42359,820,0
1,,2023-06-01 05:12:41,0,81920,39369,42551,820,0
1,,2023-06-01 05:12:42,0,81920,37425,44495,820,0
1,,2023-06-01 05:12:43,0,81920,37261,44659,820,0
1,,2023-06-01 05:12:44,0,81920,38943,42977,820,0
1,,2023-06-01 05:12:45,0,81920,38521,43399,820,0
1,,2023-06-01 05:12:46,0,81920,39587,42333,624,0
1,,2023-06-01 05:12:47,0,81920,39617,42303,818,0
1,,2023-06-01 05:12:48,0,81920,38095,43825,820,0
1,,2023-06-01 05:12:49,0,81920,38643,43277,820,0
1,,2023-06-01 05:12:50,0,81920,38057,43863,820,0
1,,2023-06-01 05:12:52,0,81920,37699,44221,820,0
1,,2023-06-01 05:12:53,0,81920,37791,44129,820,0
1,,2023-06-01 05:12:54,0,81920,37505,44415,820,0
1,,2023-06-01 05:12:55,0,81920,37377,44543,820,0
1,,2023-06-01 05:12:56,0,81920,39747,42173,820,0
1,,2023-06-01 05:12:57,0,81920,40465,41455,820,0
1,,2023-06-01 05:12:58,0,81920,39587,42333,820,0
1,,2023-06-01 05:12:59,0,81920,38937,42983,820,0
1,,2023-06-01 05:13:00,0,81920,37727,44193,818,0
1,,2023-06-01 05:13:01,0,81920,36921,44999,820,0
1,,2023-06-01 05:13:02,0,81920,35255,46665,820,0
1,,2023-06-01 05:13:03,0,81920,37519,44401,818,0
1,,2023-06-01 05:13:05,0,81920,37495,44425,820,0
1,,2023-06-01 05:13:06,0,81920,36585,45335,820,0
1,,2023-06-01 05:13:07,0,81920,34929,46991,820,0
1,,2023-06-01 05:13:08,0,81920,32375,49545,434,0
1,,2023-06-01 05:13:09,0,81920,37079,44841,820,0
1,,2023-06-01 05:13:10,0,81920,34877,47043,820,0
1,,2023-06-01 05:13:11,0,81920,37089,44831,564,0
1,,2023-06-01 05:13:13,0,81920,36807,45113,820,0
1,,2023-06-01 05:13:14,0,81920,35125,46795,820,0
1,,2023-06-01 05:13:15,0,81920,39105,42815,820,0
1,,2023-06-01 05:13:16,0,81920,36903,45017,820,0
1,,2023-06-01 05:13:17,0,81920,39031,42889,562,0
1,,2023-06-01 05:13:18,0,81920,36839,45081,820,0
1,,2023-06-01 05:13:19,0,81920,39169,42751,818,0
1,,2023-06-01 05:13:20,0,81920,38987,42933,682,0
1,,2023-06-01 05:13:21,0,81920,38161,43759,820,0
1,,2023-06-01 05:13:22,0,81920,39041,42879,564,0
1,,2023-06-01 05:13:24,0,81920,36721,45199,820,0
1,,2023-06-01 05:13:25,0,81920,39169,42751,820,0
1,,2023-06-01 05:13:26,0,81920,38987,42933,682,0
1,,2023-06-01 05:13:27,0,81920,38161,43759,820,0
1,,2023-06-01 05:13:28,0,81920,38901,43019,820,0
1,,2023-06-01 05:13:29,0,81920,40205,41715,820,0
1,,2023-06-01 05:13:30,0,81920,38683,43237,820,0
1,,2023-06-01 05:13:31,0,81920,38521,43399,820,0
1,,2023-06-01 05:13:32,0,81920,38229,43691,820,0
1,,2023-06-01 05:13:33,0,81920,37159,44761,820,0
1,,2023-06-01 05:13:34,0,81920,35635,46285,820,0
1,,2023-06-01 05:13:36,0,81920,39495,42425,564,0
1,,2023-06-01 05:13:37,0,81920,36513,45407,434,0
1,,2023-06-01 05:13:38,0,81920,38389,43531,820,0
1,,2023-06-01 05:13:39,0,81920,39397,42523,820,0
1,,2023-06-01 05:13:40,0,81920,37965,43955,820,0
1,,2023-06-01 05:13:41,0,81920,39753,42167,820,0
1,,2023-06-01 05:13:42,0,81920,39779,42141,820,0
1,,2023-06-01 05:13:43,0,81920,38907,43013,434,0
1,,2023-06-01 05:13:44,0,81920,37767,44153,820,0
1,,2023-06-01 05:13:45,0,81920,38841,43079,820,0
1,,2023-06-01 05:13:47,0,81920,37283,44637,820,0
1,,2023-06-01 05:13:48,0,81920,37157,44763,820,0
1,,2023-06-01 05:13:49,0,81920,39035,42885,434,0
1,,2023-06-01 05:13:50,0,81920,37655,44265,820,0
1,,2023-06-01 05:13:51,0,81920,36651,45269,820,0
1,,2023-06-01 05:13:52,0,81920,37997,43923,562,0
1,,2023-06-01 05:13:53,0,81920,37901,44019,820,0
1,,2023-06-01 05:13:54,0,81920,38987,42933,820,0
1,,2023-06-01 05:13:55,0,81920,38615,43305,658,0
1,,2023-06-01 05:13:56,0,81920,36693,45227,820,0
1,,2023-06-01 05:13:58,0,81920,38549,43371,564,0
1,,2023-06-01 05:13:59,0,81920,36789,45131,820,0
1,,2023-06-01 05:14:00,0,81920,38969,42951,564,0
1,,2023-06-01 05:14:01,0,81920,37321,44599,820,0
1,,2023-06-01 05:14:02,0,81920,37363,44557,820,0
1,,2023-06-01 05:14:03,0,81920,38297,43623,596,0
1,,2023-06-01 05:14:04,0,81920,35335,46585,692,0
1,,2023-06-01 05:14:05,0,81920,38119,43801,820,0
1,,2023-06-01 05:14:06,0,81920,36135,45785,820,0
1,,2023-06-01 05:14:07,0,81920,38471,43449,658,0
1,,2023-06-01 05:14:09,0,81920,37253,44667,820,0
1,,2023-06-01 05:14:10,0,81920,37827,44093,820,0
1,,2023-06-01 05:14:11,0,81920,36357,45563,820,0
1,,2023-06-01 05:14:12,0,81920,38213,43707,818,0
1,,2023-06-01 05:14:13,0,81920,37929,43991,820,0
1,,2023-06-01 05:14:14,0,81920,36259,45661,820,0
1,,2023-06-01 05:14:15,0,81920,38985,42935,596,0
1,,2023-06-01 05:14:17,0,81920,37523,44397,820,0
1,,2023-06-01 05:14:18,0,81920,37113,44807,820,0
1,,2023-06-01 05:14:19,0,81920,37559,44361,820,0
1,,2023-06-01 05:14:20,0,81920,35833,46087,820,0
1,,2023-06-01 05:14:21,0,81920,37737,44183,564,0
1,,2023-06-01 05:14:22,0,81920,36089,45831,820,0
1,,2023-06-01 05:14:23,0,81920,37831,44089,820,0
1,,2023-06-01 05:14:24,0,81920,37609,44311,820,0
1,,2023-06-01 05:14:25,0,81920,35363,46557,820,0
1,,2023-06-01 05:14:27,0,81920,37591,44329,564,0
1,,2023-06-01 05:14:28,0,81920,35417,46503,820,0
1,,2023-06-01 05:14:29,0,81920,37575,44345,820,0
1,,2023-06-01 05:14:30,0,81920,35591,46329,820,0
1,,2023-06-01 05:14:31,0,81920,37829,44091,820,0
1,,2023-06-01 05:14:32,0,81920,36775,45145,820,0
1,,2023-06-01 05:14:33,0,81920,36785,45135,820,0
1,,2023-06-01 05:14:34,0,81920,36037,45883,820,252
1,,2023-06-01 05:14:35,0,81920,37831,44089,820,0
1,,2023-06-01 05:14:36,0,81920,37609,44311,820,0
1,,2023-06-01 05:14:37,0,81920,36135,45785,692,0
1,,2023-06-01 05:14:39,0,81920,37591,44329,564,0
1,,2023-06-01 05:14:40,0,81920,35865,46055,820,0
1,,2023-06-01 05:14:41,0,81920,37943,43977,658,0
1,,2023-06-01 05:14:42,0,81920,36371,45549,564,0
1,,2023-06-01 05:14:43,0,81920,36887,45033,820,0
1,,2023-06-01 05:14:44,0,81920,36357,45563,820,0
1,,2023-06-01 05:14:45,0,81920,36103,45817,562,0
1,,2023-06-01 05:14:46,0,81920,35639,46281,820,0
1,,2023-06-01 05:14:47,0,81920,36147,45773,820,0
1,,2023-06-01 05:14:48,0,81920,34419,47501,820,0
1,,2023-06-01 05:14:50,0,81920,36405,45515,820,0
1,,2023-06-01 05:14:51,0,81920,34421,47499,820,0
1,,2023-06-01 05:14:52,0,81920,36533,45387,564,0
1,,2023-06-01 05:14:53,0,81920,36121,45799,820,0
1,,2023-06-01 05:14:54,0,81920,34451,47469,434,0
1,,2023-06-01 05:14:55,0,81920,37367,44553,820,0
1,,2023-06-01 05:14:56,0,81920,35271,46649,820,0
1,,2023-06-01 05:14:57,0,81920,37815,44105,658,0
1,,2023-06-01 05:14:58,0,81920,35669,46251,820,0
1,,2023-06-01 05:14:59,0,81920,37815,44105,820,0
1,,2023-06-01 05:15:01,0,81920,37403,44517,820,0
1,,2023-06-01 05:15:02,0,81920,35733,46187,820,0
1,,2023-06-01 05:15:03,0,81920,35863,46057,820,0
1,,2023-06-01 05:15:04,0,81920,37831,44089,564,0
1,,2023-06-01 05:15:05,0,81920,37831,44089,818,0
1,,2023-06-01 05:15:06,0,81920,35665,46255,820,0
1,,2023-06-01 05:15:07,0,81920,37301,44619,820,0
1,,2023-06-01 05:15:08,0,81920,37887,44033,820,0
1,,2023-06-01 05:15:09,0,81920,37029,44891,820,0
1,,2023-06-01 05:15:10,0,81920,34897,47023,562,0
1,,2023-06-01 05:15:12,0,81920,37087,44833,820,0
1,,2023-06-01 05:15:13,0,81920,35023,46897,820,0
1,,2023-06-01 05:15:14,0,81920,37169,44751,564,0
1,,2023-06-01 05:15:15,0,81920,35269,46651,820,0
1,,2023-06-01 05:15:16,0,81920,37215,44705,434,0
1,,2023-06-01 05:15:17,0,81920,37473,44447,820,0
1,,2023-06-01 05:15:18,0,81920,36203,45717,820,0
1,,2023-06-01 05:15:19,0,81920,37223,44697,820,0
1,,2023-06-01 05:15:20,0,81920,35455,46465,682,0
1,,2023-06-01 05:15:21,0,81920,36947,44973,820,0
1,,2023-06-01 05:15:23,0,81920,36821,45099,562,0
1,,2023-06-01 05:15:24,0,81920,34767,47153,820,0
1,,2023-06-01 05:15:25,0,81920,37353,44567,564,0
1,,2023-06-01 05:15:26,0,81920,36657,45263,820,0
1,,2023-06-01 05:15:27,0,81920,35041,46879,820,0
1,,2023-06-01 05:15:28,0,81920,36949,44971,564,0
1,,2023-06-01 05:15:29,0,81920,34767,47153,820,0
1,,2023-06-01 05:15:30,0,81920,37473,44447,658,0
1,,2023-06-01 05:15:31,0,81920,36871,45049,820,0
1,,2023-06-01 05:15:32,0,81920,35125,46795,658,0
1,,2023-06-01 05:15:34,0,81920,37035,44885,564,0
1,,2023-06-01 05:15:35,0,81920,34723,47197,820,0
1,,2023-06-01 05:15:36,0,81920,37473,44447,820,0
1,,2023-06-01 05:15:37,0,81920,35883,46037,820,0
1,,2023-06-01 05:15:38,0,81920,37367,44553,820,0
1,,2023-06-01 05:15:39,0,81920,35915,46005,820,0
1,,2023-06-01 05:15:40,0,81920,37977,43943,658,0
1,,2023-06-01 05:15:41,0,81920,37369,44551,708,0
1,,2023-06-01 05:15:42,0,81920,35699,46221,818,0
1,,2023-06-01 05:15:43,0,81920,35991,45929,820,0
1,,2023-06-01 05:15:44,0,81920,37479,44441,820,0
1,,2023-06-01 05:15:45,0,81920,37641,44279,596,0
1,,2023-06-01 05:15:46,0,81920,38427,43493,820,0
1,,2023-06-01 05:15:48,0,81920,37831,44089,564,0
1,,2023-06-01 05:15:49,0,81920,36775,45145,820,0
1,,2023-06-01 05:15:50,0,81920,36785,45135,820,0
1,,2023-06-01 05:15:51,0,81920,36037,45883,820,0
1,,2023-06-01 05:15:52,0,81920,36931,44989,820,0
1,,2023-06-01 05:15:53,0,81920,37607,44313,596,0
1,,2023-06-01 05:15:54,0,81920,38203,43717,820,0
1,,2023-06-01 05:15:55,0,81920,37831,44089,564,0
1,,2023-06-01 05:15:56,0,81920,36775,45145,820,0
1,,2023-06-01 05:15:57,0,81920,36785,45135,820,0
1,,2023-06-01 05:15:58,0,81920,36037,45883,820,0
1,,2023-06-01 05:15:59,0,81920,37829,44091,820,0
1,,2023-06-01 05:16:01,0,81920,37609,44311,820,0
1,,2023-06-01 05:16:02,0,81920,35749,46171,434,0
1,,2023-06-01 05:16:03,0,81920,37591,44329,564,0
1,,2023-06-01 05:16:04,0,81920,38167,43753,820,0
1,,2023-06-01 05:16:05,0,81920,37497,44423,820,0
1,,2023-06-01 05:16:06,0,81920,35939,45981,434,0
1,,2023-06-01 05:16:07,0,81920,36069,45851,820,0
1,,2023-06-01 05:16:08,0,81920,38091,43829,820,0
1,,2023-06-01 05:16:09,0,81920,37833,44087,564,0
1,,2023-06-01 05:16:10,0,81920,35737,46183,820,0
1,,2023-06-01 05:16:12,0,81920,37831,44089,564,0
1,,2023-06-01 05:16:13,0,81920,37419,44501,820,0
1,,2023-06-01 05:16:14,0,81920,35749,46171,434,0
1,,2023-06-01 05:16:15,0,81920,35879,46041,820,0
1,,2023-06-01 05:16:16,0,81920,37349,44571,562,0
1,,2023-06-01 05:16:17,0,81920,37641,44279,820,0
1,,2023-06-01 05:16:18,0,81920,38427,43493,820,0
1,,2023-06-01 05:16:19,0,81920,37831,44089,820,0
1,,2023-06-01 05:16:20,0,81920,36775,45145,820,0
1,,2023-06-01 05:16:21,0,81920,37557,44363,564,0
1,,2023-06-01 05:16:23,0,81920,35831,46089,820,0
1,,2023-06-01 05:16:24,0,81920,37943,43977,818,0
1,,2023-06-01 05:16:25,0,81920,37369,44551,820,0
1,,2023-06-01 05:16:26,0,81920,35699,46221,434,0
1,,2023-06-01 05:16:27,0,81920,35863,46057,820,0
1,,2023-06-01 05:16:28,0,81920,38091,43829,820,0
1,,2023-06-01 05:16:29,0,81920,37061,44859,820,0
1,,2023-06-01 05:16:30,0,81920,36111,45809,564,0
1,,2023-06-01 05:16:31,0,81920,34221,47699,820,0
1,,2023-06-01 05:16:32,0,81920,36059,45861,564,0
1,,2023-06-01 05:16:34,0,81920,36059,45861,820,0
1,,2023-06-01 05:16:35,0,81920,35103,46817,820,0
1,,2023-06-01 05:16:36,0,81920,35559,46361,820,0
1,,2023-06-01 05:16:37,0,81920,33391,48529,820,0
1,,2023-06-01 05:16:38,0,81920,35551,46369,564,0
1,,2023-06-01 05:16:39,0,81920,33919,48001,820,0
1,,2023-06-01 05:16:40,0,81920,38687,43233,410,0
1,,2023-06-01 05:16:41,0,81920,37317,44603,820,0
1,,2023-06-01 05:16:42,0,81920,36883,45037,820,0
1,,2023-06-01 05:16:43,0,81920,35141,46779,658,0
1,,2023-06-01 05:16:44,0,81920,37453,44467,546,0
1,,2023-06-01 05:16:45,0,81920,35127,46793,820,0
1,,2023-06-01 05:16:46,0,81920,36817,45103,820,0
1,,2023-06-01 05:16:48,0,81920,34903,47017,820,0
1,,2023-06-01 05:16:49,0,81920,37479,44441,818,0
1,,2023-06-01 05:16:50,0,81920,36883,45037,820,0
1,,2023-06-01 05:16:51,0,81920,35787,46133,820,0
1,,2023-06-01 05:16:52,0,81920,37341,44579,564,0
1,,2023-06-01 05:16:53,0,81920,34903,47017,820,0
1,,2023-06-01 05:16:54,0,81920,37317,44603,564,0
1,,2023-06-01 05:16:55,0,81920,37045,44875,820,0
1,,2023-06-01 05:16:56,0,81920,36359,45561,820,0
1,,2023-06-01 05:16:57,0,81920,36955,44965,564,0
1,,2023-06-01 05:16:58,0,81920,38509,43411,820,0
1,,2023-06-01 05:16:59,0,81920,38511,43409,820,98
1,,2023-06-01 05:17:01,0,81920,37179,44741,820,0
1,,2023-06-01 05:17:02,0,81920,36887,45033,820,0
1,,2023-06-01 05:17:03,0,81920,35947,45973,818,0
1,,2023-06-01 05:17:04,0,81920,35655,46265,820,0
