device,context,time,gpu util (%),memory util (%),total memory (MB),free memory (MB),used memory (MB),memory reserved by torch (MB),cupy memory (MB)
0,,2023-06-01 11:21:58,0.27,0.13,49140,41096,8044,2682,0
0,,2023-06-01 11:22:00,0.02,0.00,49140,41192,7948,2586,0
0,,2023-06-01 11:22:01,0.28,0.13,49140,41096,8044,2682,0
0,,2023-06-01 11:22:02,0.26,0.13,49140,41354,7786,2424,0
0,,2023-06-01 11:22:03,0.03,0.00,49140,41226,7914,2552,0
0,,2023-06-01 11:22:04,0.28,0.13,49140,41226,7914,2552,0
0,,2023-06-01 11:22:05,0.26,0.12,49140,41226,7914,2552,0
0,,2023-06-01 11:22:06,0.09,0.01,49140,41064,8076,2714,0
0,,2023-06-01 11:22:07,0.28,0.13,49140,41226,7914,2552,0
0,,2023-06-01 11:22:08,0.28,0.12,49140,40968,8172,2810,0
0,,2023-06-01 11:22:09,0.00,0.00,49140,41192,7948,2586,0
0,,2023-06-01 11:22:10,0.33,0.16,49140,41354,7786,2424,0
0,,2023-06-01 11:22:11,0.29,0.13,49140,41192,7948,2586,0
0,,2023-06-01 11:22:12,0.00,0.00,49140,41030,8110,2748,0
0,,2023-06-01 11:22:13,0.01,0.00,49140,41030,8110,2748,0
0,,2023-06-01 11:22:14,0.00,0.00,49140,41030,8110,2748,0
0,,2023-06-01 11:22:15,0.31,0.15,49140,41192,7948,2586,0
0,,2023-06-01 11:22:16,0.27,0.13,49140,41354,7786,2424,0
0,,2023-06-01 11:22:17,0.00,0.00,49140,41192,7948,2586,0
0,,2023-06-01 11:22:18,0.30,0.13,49140,41192,7948,2586,0
0,,2023-06-01 11:22:19,0.36,0.14,49140,41354,7786,2424,0
0,,2023-06-01 11:22:20,0.12,0.01,49140,41192,7948,2586,0
0,,2023-06-01 11:22:21,0.25,0.12,49140,41354,7786,2424,0
0,,2023-06-01 11:22:22,0.49,0.27,49140,41192,7948,2586,0
0,,2023-06-01 11:22:23,0.05,0.01,49140,41192,7948,2586,0
0,,2023-06-01 11:22:24,0.27,0.13,49140,41354,7786,2424,0
0,,2023-06-01 11:22:25,0.37,0.17,49140,41354,7786,2424,0
0,,2023-06-01 11:22:26,0.11,0.01,49140,41226,7914,2552,0
0,,2023-06-01 11:22:27,0.43,0.22,49140,41712,7428,2066,0
0,,2023-06-01 11:22:28,0.58,0.40,49140,41326,7814,2452,0
0,,2023-06-01 11:22:29,0.00,0.00,49140,41326,7814,2452,0
0,,2023-06-01 11:22:30,0.29,0.13,49140,41744,7396,2034,0
0,,2023-06-01 11:22:31,0.28,0.13,49140,41486,7654,2292,0
0,,2023-06-01 11:22:32,0.00,0.00,49140,41486,7654,2292,0
0,,2023-06-01 11:22:33,0.06,0.00,49140,41486,7654,2292,0
0,,2023-06-01 11:22:34,0.09,0.02,49140,41486,7654,2292,0
0,,2023-06-01 11:22:35,0.32,0.15,49140,41872,7268,1906,0
0,,2023-06-01 11:22:36,0.39,0.19,49140,41614,7526,2164,0
0,,2023-06-01 11:22:37,0.00,0.00,49140,41614,7526,2164,0
0,,2023-06-01 11:22:38,0.37,0.19,49140,41872,7268,1906,0
0,,2023-06-01 11:22:39,0.76,0.47,49140,41872,7268,1906,0
0,,2023-06-01 11:22:40,0.28,0.13,49140,41872,7268,1906,0
0,,2023-06-01 11:22:41,0.28,0.13,49140,41872,7268,1906,0
0,,2023-06-01 11:22:42,0.11,0.05,49140,41710,7430,2068,0
0,,2023-06-01 11:22:43,0.32,0.13,49140,41872,7268,1906,0
0,,2023-06-01 11:22:44,0.27,0.13,49140,41872,7268,1906,0
0,,2023-06-01 11:22:45,0.14,0.05,49140,41872,7268,1906,0
0,,2023-06-01 11:22:46,0.27,0.12,49140,41872,7268,1906,0
0,,2023-06-01 11:22:47,0.27,0.13,49140,41872,7268,1906,0
0,,2023-06-01 11:22:48,0.08,0.05,49140,41710,7430,2068,0
0,,2023-06-01 11:22:49,0.46,0.22,49140,41872,7268,1906,0
0,,2023-06-01 11:22:50,0.29,0.14,49140,41872,7268,1906,0
0,,2023-06-01 11:22:51,0.08,0.01,49140,41710,7430,2068,0
0,,2023-06-01 11:22:52,0.43,0.21,49140,41710,7430,2068,0
0,,2023-06-01 11:22:53,0.27,0.13,49140,40516,8624,3262,0
0,,2023-06-01 11:22:54,0.00,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:22:55,0.30,0.14,49140,41548,7592,2230,0
0,,2023-06-01 11:22:56,0.27,0.13,49140,41872,7268,1906,0
0,,2023-06-01 11:22:57,0.04,0.00,49140,41872,7268,1906,0
0,,2023-06-01 11:22:58,0.30,0.13,49140,41872,7268,1906,8
0,,2023-06-01 11:22:59,0.34,0.16,49140,41872,7268,1906,0
0,,2023-06-01 11:23:00,0.00,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:23:01,0.32,0.14,49140,41872,7268,1906,0
0,,2023-06-01 11:23:02,0.58,0.40,49140,41710,7430,2068,0
0,,2023-06-01 11:23:03,0.00,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:23:04,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:05,0.29,0.12,49140,40516,8624,3262,0
0,,2023-06-01 11:23:06,0.02,0.01,49140,41548,7592,2230,0
0,,2023-06-01 11:23:07,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:08,0.58,0.35,49140,41548,7592,2230,0
0,,2023-06-01 11:23:09,0.10,0.01,49140,41548,7592,2230,0
0,,2023-06-01 11:23:10,0.31,0.15,49140,41710,7430,2068,0
0,,2023-06-01 11:23:11,0.63,0.42,49140,41546,7594,2232,0
0,,2023-06-01 11:23:12,0.27,0.10,49140,41546,7594,2232,0
0,,2023-06-01 11:23:13,0.00,0.00,49140,41546,7594,2232,0
0,,2023-06-01 11:23:14,0.30,0.13,49140,41548,7592,2230,0
0,,2023-06-01 11:23:15,0.35,0.17,49140,41710,7430,2068,0
0,,2023-06-01 11:23:16,0.20,0.07,49140,41546,7594,2232,0
0,,2023-06-01 11:23:17,0.06,0.01,49140,41546,7594,2232,0
0,,2023-06-01 11:23:18,0.33,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:23:19,0.54,0.35,49140,41708,7432,2070,0
0,,2023-06-01 11:23:20,0.24,0.09,49140,41452,7688,2326,0
0,,2023-06-01 11:23:21,0.28,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:23:23,0.21,0.07,49140,41710,7430,2068,0
0,,2023-06-01 11:23:24,0.09,0.01,49140,41710,7430,2068,0
0,,2023-06-01 11:23:25,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:26,0.65,0.42,49140,41548,7592,2230,0
0,,2023-06-01 11:23:27,0.13,0.02,49140,41710,7430,2068,0
0,,2023-06-01 11:23:28,0.30,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:29,0.21,0.06,49140,41548,7592,2230,0
0,,2023-06-01 11:23:30,0.27,0.11,49140,41548,7592,2230,0
0,,2023-06-01 11:23:31,0.27,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:23:32,0.01,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:23:33,0.12,0.06,49140,41548,7592,2230,0
0,,2023-06-01 11:23:34,0.00,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:23:35,0.53,0.25,49140,41710,7430,2068,0
0,,2023-06-01 11:23:36,0.56,0.35,49140,41710,7430,2068,0
0,,2023-06-01 11:23:37,0.01,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:23:38,0.32,0.15,49140,41710,7430,2068,0
0,,2023-06-01 11:23:39,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:40,0.03,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:23:41,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:42,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:43,0.00,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:23:44,0.00,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:23:45,0.00,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:23:46,0.30,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:23:47,0.81,0.48,49140,41548,7592,2230,0
0,,2023-06-01 11:23:48,0.27,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:23:49,0.27,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:23:50,0.02,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:23:51,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:52,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:53,0.00,0.00,49140,41452,7688,2326,0
0,,2023-06-01 11:23:54,0.24,0.10,49140,41452,7688,2326,0
0,,2023-06-01 11:23:55,0.00,0.00,49140,41452,7688,2326,0
0,,2023-06-01 11:23:56,0.30,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:57,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:23:58,0.17,0.08,49140,41548,7592,2230,0
0,,2023-06-01 11:23:59,0.28,0.12,49140,41548,7592,2230,0
0,,2023-06-01 11:24:00,0.30,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:01,0.25,0.06,49140,41548,7592,2230,0
0,,2023-06-01 11:24:02,0.12,0.02,49140,41290,7850,2488,0
0,,2023-06-01 11:24:03,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:04,0.04,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:05,0.44,0.21,49140,41710,7430,2068,0
0,,2023-06-01 11:24:06,0.26,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:24:07,0.04,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:08,0.35,0.15,49140,41710,7430,2068,0
0,,2023-06-01 11:24:09,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:10,0.00,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:11,0.24,0.02,49140,41548,7592,2230,0
0,,2023-06-01 11:24:13,0.03,0.02,49140,41548,7592,2230,0
0,,2023-06-01 11:24:14,0.32,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:24:15,0.55,0.29,49140,41710,7430,2068,0
0,,2023-06-01 11:24:16,0.02,0.00,49140,41710,7430,2068,0
0,,2023-06-01 11:24:17,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:18,0.26,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:24:19,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:20,0.45,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:21,0.30,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:24:22,0.12,0.05,49140,41548,7592,2230,0
0,,2023-06-01 11:24:23,0.28,0.13,49140,41548,7592,2230,0
0,,2023-06-01 11:24:24,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:25,0.02,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:26,0.31,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:24:27,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:28,0.01,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:29,0.43,0.22,49140,41710,7430,2068,0
0,,2023-06-01 11:24:30,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:31,0.18,0.06,49140,41548,7592,2230,0
0,,2023-06-01 11:24:32,0.12,0.01,49140,41548,7592,2230,0
0,,2023-06-01 11:24:33,0.44,0.21,49140,41710,7430,2068,0
0,,2023-06-01 11:24:34,0.03,0.00,49140,41452,7688,2326,0
0,,2023-06-01 11:24:35,0.41,0.21,49140,41710,7430,2068,0
0,,2023-06-01 11:24:36,0.26,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:24:37,0.04,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:38,0.43,0.22,49140,41710,7430,2068,0
0,,2023-06-01 11:24:39,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:40,0.00,0.00,49140,41548,7592,2230,0
0,,2023-06-01 11:24:41,0.41,0.21,49140,41548,7592,2230,0
0,,2023-06-01 11:24:42,0.39,0.16,49140,41324,7816,2454,0
0,,2023-06-01 11:24:43,0.10,0.01,49140,41324,7816,2454,0
0,,2023-06-01 11:24:44,0.28,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:24:45,0.32,0.18,49140,41710,7430,2068,0
0,,2023-06-01 11:24:46,0.11,0.01,49140,41452,7688,2326,0
0,,2023-06-01 11:24:47,0.33,0.15,49140,41452,7688,2326,0
0,,2023-06-01 11:24:48,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:24:49,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:24:50,0.10,0.02,49140,41324,7816,2454,0
0,,2023-06-01 11:24:51,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:24:52,0.44,0.26,49140,41324,7816,2454,0
0,,2023-06-01 11:24:53,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:24:54,0.28,0.13,49140,41324,7816,2454,0
0,,2023-06-01 11:24:55,0.66,0.43,49140,41324,7816,2454,0
0,,2023-06-01 11:24:56,0.01,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:24:57,0.56,0.26,49140,41324,7816,2454,0
0,,2023-06-01 11:24:58,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:25:00,0.04,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:01,0.29,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:25:02,0.31,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:25:03,0.04,0.01,49140,41548,7592,2230,0
0,,2023-06-01 11:25:04,0.35,0.18,49140,41710,7430,2068,0
0,,2023-06-01 11:25:05,0.61,0.42,49140,41324,7816,2454,0
0,,2023-06-01 11:25:06,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:07,0.08,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:08,0.13,0.01,49140,41324,7816,2454,0
0,,2023-06-01 11:25:09,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:25:10,0.52,0.32,49140,41324,7816,2454,0
0,,2023-06-01 11:25:11,0.08,0.01,49140,41324,7816,2454,0
0,,2023-06-01 11:25:12,0.27,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:25:13,0.71,0.47,49140,41324,7816,2454,0
0,,2023-06-01 11:25:14,0.28,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:25:15,0.43,0.21,49140,41710,7430,2068,0
0,,2023-06-01 11:25:16,0.13,0.01,49140,41324,7816,2454,0
0,,2023-06-01 11:25:17,0.31,0.14,49140,41324,7816,2454,0
0,,2023-06-01 11:25:18,0.27,0.13,49140,41324,7816,2454,0
0,,2023-06-01 11:25:19,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:20,0.31,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:25:21,0.53,0.32,49140,41324,7816,2454,0
0,,2023-06-01 11:25:22,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:23,0.05,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:24,0.13,0.01,49140,41324,7816,2454,0
0,,2023-06-01 11:25:25,0.32,0.14,49140,41710,7430,2068,0
0,,2023-06-01 11:25:26,0.43,0.24,49140,41324,7816,2454,0
0,,2023-06-01 11:25:27,0.18,0.06,49140,41324,7816,2454,0
0,,2023-06-01 11:25:28,0.30,0.15,49140,41324,7816,2712,0
0,,2023-06-01 11:25:29,0.20,0.06,49140,41324,7816,2454,0
0,,2023-06-01 11:25:30,0.11,0.02,49140,41710,7430,2068,0
0,,2023-06-01 11:25:31,0.28,0.13,49140,41452,7688,2326,0
0,,2023-06-01 11:25:32,0.12,0.05,49140,41324,7816,2454,0
0,,2023-06-01 11:25:33,0.29,0.13,49140,41710,7430,2068,0
0,,2023-06-01 11:25:34,0.27,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:25:35,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:36,0.02,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:37,0.30,0.13,49140,41324,7816,2454,0
0,,2023-06-01 11:25:38,0.26,0.12,49140,41710,7430,2068,0
0,,2023-06-01 11:25:39,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:40,0.00,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:41,0.38,0.18,49140,41324,7816,2454,0
0,,2023-06-01 11:25:42,0.28,0.13,49140,40770,8370,3008,0
0,,2023-06-01 11:25:43,0.05,0.00,49140,41324,7816,2454,0
0,,2023-06-01 11:25:44,0.48,0.23,49140,41710,7430,2068,0
0,,2023-06-01 11:25:45,0.33,0.15,49140,41710,7430,2068,0
0,,2023-06-01 11:25:46,0.00,0.00,49140,41582,7558,2196,0
0,,2023-06-01 11:25:47,0.31,0.15,49140,41582,7558,2196,0
0,,2023-06-01 11:25:48,0.38,0.14,49140,40548,8592,3230,0
0,,2023-06-01 11:25:49,0.09,0.01,49140,41534,7606,2244,0
0,,2023-06-01 11:25:50,0.28,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:25:51,0.53,0.36,49140,41550,7590,2228,0
0,,2023-06-01 11:25:52,0.43,0.22,49140,41550,7590,2228,0
0,,2023-06-01 11:25:53,0.26,0.12,49140,41550,7590,2228,0
0,,2023-06-01 11:25:55,0.04,0.00,49140,41550,7590,2228,0
0,,2023-06-01 11:25:56,0.44,0.21,49140,41292,7848,2486,0
0,,2023-06-01 11:25:57,0.41,0.22,49140,41164,7976,2614,0
0,,2023-06-01 11:25:58,0.00,0.00,49140,41164,7976,2614,0
0,,2023-06-01 11:25:59,0.43,0.22,49140,41550,7590,2228,0
0,,2023-06-01 11:26:00,0.38,0.15,49140,41164,7976,2614,0
0,,2023-06-01 11:26:01,0.10,0.01,49140,41550,7590,2228,0
0,,2023-06-01 11:26:02,0.33,0.15,49140,41550,7590,2228,0
0,,2023-06-01 11:26:03,0.04,0.00,49140,41550,7590,2228,0
0,,2023-06-01 11:26:04,0.44,0.22,49140,41292,7848,2486,0
0,,2023-06-01 11:26:05,0.33,0.16,49140,41550,7590,2228,0
0,,2023-06-01 11:26:06,0.04,0.00,49140,41550,7590,2228,0
0,,2023-06-01 11:26:07,0.40,0.19,49140,41292,7848,2486,0
0,,2023-06-01 11:26:08,0.28,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:26:09,0.04,0.00,49140,41388,7752,2390,0
0,,2023-06-01 11:26:10,0.37,0.19,49140,41132,8008,2646,0
0,,2023-06-01 11:26:11,0.27,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:26:12,0.00,0.00,49140,41550,7590,2228,0
0,,2023-06-01 11:26:13,0.37,0.18,49140,41292,7848,2486,18
0,,2023-06-01 11:26:14,0.38,0.17,49140,41550,7590,2228,0
0,,2023-06-01 11:26:15,0.01,0.00,49140,41550,7590,2228,0
0,,2023-06-01 11:26:16,0.28,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:26:17,0.71,0.43,49140,41550,7590,2228,0
0,,2023-06-01 11:26:18,0.07,0.01,49140,41550,7590,2228,0
0,,2023-06-01 11:26:19,0.29,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:26:20,0.48,0.34,49140,41164,7976,2614,0
0,,2023-06-01 11:26:22,0.00,0.00,49140,41164,7976,2614,0
0,,2023-06-01 11:26:23,0.28,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:26:24,0.29,0.13,49140,41164,7976,2614,0
0,,2023-06-01 11:26:25,0.00,0.00,49140,41164,7976,2614,0
0,,2023-06-01 11:26:26,0.41,0.21,49140,41550,7590,2228,0
0,,2023-06-01 11:26:27,0.57,0.38,49140,41388,7752,2390,0
0,,2023-06-01 11:26:28,0.13,0.01,49140,41388,7752,2390,0
0,,2023-06-01 11:26:29,0.27,0.13,49140,41388,7752,2390,0
0,,2023-06-01 11:26:30,0.66,0.43,49140,41388,7752,2390,0
0,,2023-06-01 11:26:31,0.13,0.02,49140,41388,7752,2390,0
0,,2023-06-01 11:26:32,0.30,0.13,49140,41550,7590,2228,0
0,,2023-06-01 11:26:33,0.56,0.34,49140,41388,7752,2390,0
0,,2023-06-01 11:26:34,0.09,0.01,49140,41388,7752,2390,0
0,,2023-06-01 11:26:35,0.26,0.12,49140,41550,7590,2228,0
0,,2023-06-01 11:26:36,0.50,0.33,49140,41388,7752,2390,0
0,,2023-06-01 11:26:37,0.28,0.13,49140,41388,7752,2390,0
0,,2023-06-01 11:26:38,0.40,0.19,49140,41550,7590,2228,0
0,,2023-06-01 11:26:39,0.03,0.00,49140,41388,7752,2390,0
0,,2023-06-01 11:26:40,0.36,0.15,49140,41294,7846,2484,0
0,,2023-06-01 11:26:41,0.28,0.13,49140,41294,7846,2484,0
0,,2023-06-01 11:26:42,0.01,0.00,49140,41164,7976,2614,0
0,,2023-06-01 11:26:43,0.40,0.18,49140,41550,7590,2228,8
0,,2023-06-01 11:26:44,0.29,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:26:45,0.00,0.00,49140,41388,7752,2390,0
0,,2023-06-01 11:26:46,0.00,0.00,49140,41388,7752,2390,0
0,,2023-06-01 11:26:47,0.05,0.02,49140,41388,7752,2390,0
0,,2023-06-01 11:26:48,0.44,0.21,49140,41292,7848,2486,0
0,,2023-06-01 11:26:49,0.34,0.14,49140,40486,8654,3292,0
0,,2023-06-01 11:26:50,0.08,0.01,49140,41292,7848,2486,0
0,,2023-06-01 11:26:51,0.29,0.14,49140,41292,7848,2486,0
0,,2023-06-01 11:26:52,0.18,0.08,49140,41292,7848,2486,0
0,,2023-06-01 11:26:53,0.19,0.06,49140,41292,7848,2486,0
0,,2023-06-01 11:26:54,0.37,0.18,49140,41292,7848,2486,0
0,,2023-06-01 11:26:55,0.18,0.13,49140,40906,8234,2872,0
0,,2023-06-01 11:26:56,0.24,0.03,49140,40906,8234,2872,0
0,,2023-06-01 11:26:57,0.00,0.00,49140,40906,8234,2872,0
0,,2023-06-01 11:26:58,0.26,0.10,49140,41292,7848,2486,0
0,,2023-06-01 11:26:59,0.28,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:00,0.02,0.00,49140,40906,8234,2872,0
0,,2023-06-01 11:27:01,0.51,0.24,49140,41292,7848,2486,0
0,,2023-06-01 11:27:02,0.27,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:03,0.00,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:04,0.04,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:05,0.13,0.01,49140,41292,7848,2486,0
0,,2023-06-01 11:27:07,0.23,0.11,49140,41292,7848,2486,0
0,,2023-06-01 11:27:08,0.00,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:09,0.33,0.15,49140,41292,7848,2486,0
0,,2023-06-01 11:27:10,0.00,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:11,0.01,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:12,0.00,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:13,0.39,0.19,49140,41292,7848,2486,0
0,,2023-06-01 11:27:14,0.62,0.40,49140,40906,8234,2872,0
0,,2023-06-01 11:27:15,0.00,0.00,49140,40906,8234,2872,0
0,,2023-06-01 11:27:16,0.28,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:17,0.56,0.35,49140,40906,8234,2872,0
0,,2023-06-01 11:27:18,0.00,0.00,49140,40906,8234,2872,0
0,,2023-06-01 11:27:19,0.00,0.00,49140,40906,8234,2872,0
0,,2023-06-01 11:27:20,0.00,0.00,49140,40906,8234,2872,0
0,,2023-06-01 11:27:21,0.32,0.14,49140,41292,7848,2486,0
0,,2023-06-01 11:27:22,0.28,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:23,0.04,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:24,0.29,0.14,49140,41292,7848,2486,0
0,,2023-06-01 11:27:25,0.28,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:26,0.04,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:27,0.00,0.00,49140,41292,7848,2486,0
0,,2023-06-01 11:27:28,0.28,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:29,0.18,0.05,49140,40906,8234,2872,0
0,,2023-06-01 11:27:30,0.27,0.12,49140,41292,7848,2486,0
0,,2023-06-01 11:27:31,0.29,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:32,0.03,0.01,49140,40906,8234,2872,0
0,,2023-06-01 11:27:33,0.30,0.13,49140,40906,8234,2872,0
0,,2023-06-01 11:27:34,0.29,0.14,49140,40906,8234,2872,0
0,,2023-06-01 11:27:35,0.03,0.00,49140,40648,8492,3130,0
0,,2023-06-01 11:27:36,0.29,0.13,49140,41292,7848,2486,0
0,,2023-06-01 11:27:37,0.37,0.18,49140,41130,8010,2648,0
0,,2023-06-01 11:27:38,0.06,0.03,49140,40906,8234,2872,0
0,,2023-06-01 11:27:39,0.42,0.21,49140,41292,7848,2486,0
0,,2023-06-01 11:27:40,0.29,0.14,49140,41292,7848,2486,8
0,,2023-06-01 11:27:41,0.00,0.00,49140,40744,8396,3034,0
0,,2023-06-01 11:27:42,0.33,0.16,49140,41130,8010,2648,0
0,,2023-06-01 11:27:43,0.00,0.00,49140,41130,8010,2648,8
0,,2023-06-01 11:27:44,0.04,0.00,49140,40872,8268,2906,0
0,,2023-06-01 11:27:45,0.37,0.18,49140,41130,8010,2648,0
0,,2023-06-01 11:27:46,0.27,0.13,49140,41130,8010,2648,0
0,,2023-06-01 11:27:47,0.04,0.00,49140,40744,8396,3034,0
0,,2023-06-01 11:27:48,0.00,0.00,49140,40744,8396,3034,0
0,,2023-06-01 11:27:49,0.27,0.13,49140,41130,8010,2648,0
0,,2023-06-01 11:27:50,0.26,0.12,49140,41130,8010,2648,0
0,,2023-06-01 11:27:51,0.08,0.01,49140,41130,8010,2648,0
0,,2023-06-01 11:27:52,0.37,0.16,49140,41130,8010,2648,0
0,,2023-06-01 11:27:53,0.20,0.15,49140,40744,8396,3034,0
0,,2023-06-01 11:27:54,0.00,0.00,49140,40744,8396,3034,0
0,,2023-06-01 11:27:55,0.00,0.00,49140,40744,8396,3034,0
0,,2023-06-01 11:27:56,0.00,0.00,49140,40744,8396,3034,0
0,,2023-06-01 11:27:57,0.35,0.17,49140,41130,8010,2648,0
0,,2023-06-01 11:27:58,0.30,0.13,49140,40196,8944,3582,0
0,,2023-06-01 11:27:59,0.00,0.00,49140,40968,8172,2810,0
0,,2023-06-01 11:28:00,0.29,0.14,49140,40968,8172,2810,0
0,,2023-06-01 11:28:02,0.51,0.31,49140,40968,8172,2810,0
0,,2023-06-01 11:28:03,0.20,0.02,49140,40968,8172,2810,0
0,,2023-06-01 11:28:04,0.00,0.00,49140,40968,8172,2810,0
0,,2023-06-01 11:28:05,0.25,0.10,49140,41130,8010,2648,0
0,,2023-06-01 11:28:06,0.47,0.23,49140,41130,8010,2648,0
0,,2023-06-01 11:28:07,0.20,0.07,49140,40744,8396,3034,0
0,,2023-06-01 11:28:08,0.09,0.01,49140,40744,8396,3034,0
0,,2023-06-01 11:28:09,0.30,0.14,49140,41130,8010,2648,0
0,,2023-06-01 11:28:10,0.32,0.13,49140,40968,8172,2810,0
0,,2023-06-01 11:28:11,0.00,0.00,49140,41130,8010,2648,0
