device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),Memory not used by torch (MB)
0,,2023-05-11 14:31:44,0,49140,36126,13014,455
0,,2023-05-11 14:31:45,0,49140,36126,13014,455
0,,2023-05-11 14:31:46,0,49140,36126,13014,455
0,,2023-05-11 14:31:47,0,49140,35528,13612,455
0,,2023-05-11 14:31:48,0,49140,35528,13612,455
0,,2023-05-11 14:31:49,100,49140,35528,13612,455
0,,2023-05-11 14:31:50,100,49140,35528,13612,455
0,,2023-05-11 14:31:51,100,49140,35528,13612,455
0,,2023-05-11 14:31:52,0,49140,35528,13612,455
0,,2023-05-11 14:31:53,0,49140,35528,13612,455
0,,2023-05-11 14:31:54,0,49140,35528,13612,455
0,,2023-05-11 14:31:55,5,49140,35528,13612,455
0,,2023-05-11 14:31:56,0,49140,35528,13612,455
0,,2023-05-11 14:31:57,100,49140,35528,13612,455
0,,2023-05-11 14:31:58,100,49140,35528,13612,455
0,,2023-05-11 14:31:59,100,49140,35528,13612,455
0,,2023-05-11 14:32:00,0,49140,35528,13612,455
0,,2023-05-11 14:32:01,0,49140,35528,13612,455
0,,2023-05-11 14:32:02,0,49140,35528,13612,455
0,,2023-05-11 14:32:03,3,49140,35528,13612,455
0,,2023-05-11 14:32:04,0,49140,35528,13612,455
0,,2023-05-11 14:32:05,100,49140,35528,13612,455
0,,2023-05-11 14:32:06,100,49140,35528,13612,455
0,,2023-05-11 14:32:07,88,49140,35528,13612,455
0,,2023-05-11 14:32:08,0,49140,35528,13612,455
0,,2023-05-11 14:32:09,0,49140,35528,13612,455
0,,2023-05-11 14:32:10,13,49140,35528,13612,455
0,,2023-05-11 14:32:11,0,49140,35528,13612,455
0,,2023-05-11 14:32:12,0,49140,35528,13612,455
0,,2023-05-11 14:32:13,100,49140,35528,13612,455
0,,2023-05-11 14:32:14,100,49140,35528,13612,455
0,,2023-05-11 14:32:15,2,49140,35528,13612,455
0,,2023-05-11 14:32:16,0,49140,35528,13612,455
0,,2023-05-11 14:32:17,0,49140,35528,13612,455
0,,2023-05-11 14:32:18,4,49140,35528,13612,455
0,,2023-05-11 14:32:19,0,49140,35528,13612,455
0,,2023-05-11 14:32:20,33,49140,35528,13612,455
0,,2023-05-11 14:32:21,100,49140,35528,13612,455
0,,2023-05-11 14:32:22,100,49140,35528,13612,455
0,,2023-05-11 14:32:23,0,49140,35528,13612,455
0,,2023-05-11 14:32:24,0,49140,35528,13612,455
0,,2023-05-11 14:32:25,0,49140,35528,13612,455
0,,2023-05-11 14:32:26,0,49140,35528,13612,455
0,,2023-05-11 14:32:27,0,49140,35528,13612,455
0,,2023-05-11 14:32:28,84,49140,35528,13612,455
0,,2023-05-11 14:32:29,100,49140,35528,13612,455
0,,2023-05-11 14:32:30,100,49140,35528,13612,455
0,,2023-05-11 14:32:31,0,49140,35528,13612,455
0,,2023-05-11 14:32:32,0,49140,35528,13612,455
0,,2023-05-11 14:32:33,0,49140,35528,13612,455
0,,2023-05-11 14:32:34,0,49140,35528,13612,455
0,,2023-05-11 14:32:35,0,49140,35528,13612,455
0,,2023-05-11 14:32:36,100,49140,35528,13612,455
0,,2023-05-11 14:32:37,100,49140,35528,13612,455
0,,2023-05-11 14:32:38,100,49140,35528,13612,455
0,,2023-05-11 14:32:39,0,49140,35528,13612,455
0,,2023-05-11 14:32:40,0,49140,35528,13612,455
0,,2023-05-11 14:32:41,0,49140,35528,13612,455
0,,2023-05-11 14:32:42,0,49140,35528,13612,455
0,,2023-05-11 14:32:43,0,49140,35528,13612,455
0,,2023-05-11 14:32:44,100,49140,35528,13612,455
0,,2023-05-11 14:32:45,100,49140,35528,13612,455
0,,2023-05-11 14:32:46,100,49140,35528,13612,455
0,,2023-05-11 14:32:47,0,49140,35528,13612,455
0,,2023-05-11 14:32:48,0,49140,35528,13612,455
0,,2023-05-11 14:32:49,0,49140,35528,13612,455
0,,2023-05-11 14:32:51,0,49140,35528,13612,455
0,,2023-05-11 14:32:52,0,49140,35528,13612,455
0,,2023-05-11 14:32:53,100,49140,35528,13612,455
0,,2023-05-11 14:32:54,100,49140,35528,13612,455
0,,2023-05-11 14:32:55,73,49140,35528,13612,455
0,,2023-05-11 14:32:56,100,49140,35528,13612,455
0,,2023-05-11 14:32:57,100,49140,35528,13612,455
0,,2023-05-11 14:32:58,0,49140,35528,13612,455
0,,2023-05-11 14:32:59,0,49140,35528,13612,455
0,,2023-05-11 14:33:00,0,49140,35528,13612,455
0,,2023-05-11 14:33:01,0,49140,35528,13612,455
0,,2023-05-11 14:33:02,0,49140,35528,13612,455
0,,2023-05-11 14:33:03,1,49140,35528,13612,455
0,,2023-05-11 14:33:04,0,49140,35528,13612,455
0,,2023-05-11 14:33:05,92,49140,35528,13612,455
0,,2023-05-11 14:33:06,100,49140,35528,13612,455
0,,2023-05-11 14:33:07,5,49140,35528,13612,455
0,,2023-05-11 14:33:08,0,49140,35528,13612,455
0,,2023-05-11 14:33:09,0,49140,35528,13612,455
0,,2023-05-11 14:33:10,1,49140,35528,13612,455
0,,2023-05-11 14:33:11,0,49140,35528,13612,455
0,,2023-05-11 14:33:12,100,49140,35528,13612,455
0,,2023-05-11 14:33:13,100,49140,35528,13612,455
0,,2023-05-11 14:33:14,0,49140,35528,13612,455
0,,2023-05-11 14:33:15,0,49140,35528,13612,455
0,,2023-05-11 14:33:16,0,49140,35528,13612,455
0,,2023-05-11 14:33:17,0,49140,35528,13612,455
0,,2023-05-11 14:33:18,100,49140,35528,13612,455
0,,2023-05-11 14:33:19,100,49140,35528,13612,455
0,,2023-05-11 14:33:20,0,49140,35528,13612,455
0,,2023-05-11 14:33:21,0,49140,35528,13612,455
0,,2023-05-11 14:33:22,0,49140,35528,13612,455
0,,2023-05-11 14:33:23,4,49140,35528,13612,455
0,,2023-05-11 14:33:24,0,49140,35528,13612,455
0,,2023-05-11 14:33:25,100,49140,35528,13612,455
0,,2023-05-11 14:33:26,100,49140,35528,13612,455
0,,2023-05-11 14:33:27,0,49140,35528,13612,455
0,,2023-05-11 14:33:28,0,49140,35528,13612,455
0,,2023-05-11 14:33:29,9,49140,35528,13612,455
0,,2023-05-11 14:33:30,0,49140,35528,13612,455
0,,2023-05-11 14:33:31,100,49140,35528,13612,455
0,,2023-05-11 14:33:32,100,49140,35528,13612,455
0,,2023-05-11 14:33:33,0,49140,35528,13612,455
0,,2023-05-11 14:33:34,0,49140,35528,13612,455
0,,2023-05-11 14:33:35,0,49140,35528,13612,455
0,,2023-05-11 14:33:36,4,49140,35528,13612,455
0,,2023-05-11 14:33:37,0,49140,35528,13612,455
0,,2023-05-11 14:33:38,100,49140,35528,13612,455
0,,2023-05-11 14:33:39,100,49140,35528,13612,455
0,,2023-05-11 14:33:40,0,49140,35528,13612,455
0,,2023-05-11 14:33:41,0,49140,35528,13612,455
0,,2023-05-11 14:33:42,11,49140,35528,13612,455
0,,2023-05-11 14:33:43,0,49140,35528,13612,455
0,,2023-05-11 14:33:44,100,49140,35528,13612,455
0,,2023-05-11 14:33:45,100,49140,35528,13612,455
0,,2023-05-11 14:33:46,0,49140,35528,13612,455
0,,2023-05-11 14:33:47,0,49140,35528,13612,455
0,,2023-05-11 14:33:48,0,49140,35528,13612,455
0,,2023-05-11 14:33:49,4,49140,35528,13612,455
0,,2023-05-11 14:33:50,0,49140,35528,13612,455
0,,2023-05-11 14:33:51,100,49140,35528,13612,455
0,,2023-05-11 14:33:52,100,49140,35528,13612,455
0,,2023-05-11 14:33:53,0,49140,35528,13612,455
0,,2023-05-11 14:33:54,0,49140,35528,13612,455
0,,2023-05-11 14:33:55,11,49140,35528,13612,455
0,,2023-05-11 14:33:56,0,49140,35528,13612,455
0,,2023-05-11 14:33:57,100,49140,35528,13612,455
0,,2023-05-11 14:33:58,100,49140,35528,13612,455
0,,2023-05-11 14:33:59,0,49140,35528,13612,455
0,,2023-05-11 14:34:00,0,49140,35528,13612,455
0,,2023-05-11 14:34:01,0,49140,35528,13612,455
0,,2023-05-11 14:34:02,4,49140,35528,13612,455
0,,2023-05-11 14:34:03,0,49140,35528,13612,455
0,,2023-05-11 14:34:04,100,49140,35528,13612,455
0,,2023-05-11 14:34:05,100,49140,35528,13612,455
0,,2023-05-11 14:34:06,100,49140,35528,13612,455
0,,2023-05-11 14:34:07,100,49140,35528,13612,455
0,,2023-05-11 14:34:08,100,49140,35528,13612,455
0,,2023-05-11 14:34:09,0,49140,35528,13612,455
0,,2023-05-11 14:34:10,0,49140,35528,13612,455
0,,2023-05-11 14:34:11,0,49140,35528,13612,455
0,,2023-05-11 14:34:12,0,49140,35528,13612,455
0,,2023-05-11 14:34:13,0,49140,35528,13612,455
0,,2023-05-11 14:34:14,0,49140,35528,13612,455
0,,2023-05-11 14:34:15,5,49140,35528,13612,455
0,,2023-05-11 14:34:16,0,49140,35528,13612,455
0,,2023-05-11 14:34:17,100,49140,35528,13612,455
0,,2023-05-11 14:34:18,100,49140,35528,13612,455
0,,2023-05-11 14:34:19,100,49140,35528,13612,455
0,,2023-05-11 14:34:20,0,49140,35528,13612,455
0,,2023-05-11 14:34:21,0,49140,35528,13612,455
0,,2023-05-11 14:34:22,0,49140,35528,13612,455
0,,2023-05-11 14:34:23,2,49140,35528,13612,455
0,,2023-05-11 14:34:24,0,49140,35528,13612,455
0,,2023-05-11 14:34:25,100,49140,35528,13612,455
0,,2023-05-11 14:34:26,100,49140,35528,13612,455
0,,2023-05-11 14:34:27,100,49140,35528,13612,455
0,,2023-05-11 14:34:28,0,49140,35528,13612,455
0,,2023-05-11 14:34:29,0,49140,35528,13612,455
0,,2023-05-11 14:34:30,0,49140,35528,13612,455
0,,2023-05-11 14:34:31,4,49140,35528,13612,455
0,,2023-05-11 14:34:32,0,49140,35528,13612,455
0,,2023-05-11 14:34:33,100,49140,35528,13612,455
0,,2023-05-11 14:34:34,100,49140,35528,13612,455
0,,2023-05-11 14:34:35,6,49140,35528,13612,455
0,,2023-05-11 14:34:36,0,49140,35528,13612,455
0,,2023-05-11 14:34:37,0,49140,35528,13612,455
0,,2023-05-11 14:34:38,13,49140,35528,13612,455
0,,2023-05-11 14:34:39,0,49140,35528,13612,455
0,,2023-05-11 14:34:40,35,49140,35528,13612,455
0,,2023-05-11 14:34:41,100,49140,35528,13612,455
0,,2023-05-11 14:34:42,100,49140,35528,13612,455
0,,2023-05-11 14:34:43,0,49140,35528,13612,455
0,,2023-05-11 14:34:44,0,49140,35528,13612,455
0,,2023-05-11 14:34:45,0,49140,35528,13612,455
0,,2023-05-11 14:34:46,0,49140,35528,13612,455
0,,2023-05-11 14:34:47,0,49140,35528,13612,455
0,,2023-05-11 14:34:48,100,49140,35528,13612,455
0,,2023-05-11 14:34:49,100,49140,35528,13612,455
0,,2023-05-11 14:34:50,100,49140,35528,13612,455
0,,2023-05-11 14:34:51,0,49140,35528,13612,455
0,,2023-05-11 14:34:52,0,49140,35528,13612,455
0,,2023-05-11 14:34:53,0,49140,35528,13612,455
0,,2023-05-11 14:34:54,0,49140,35528,13612,455
0,,2023-05-11 14:34:55,0,49140,35528,13612,455
0,,2023-05-11 14:34:56,100,49140,35528,13612,455
0,,2023-05-11 14:34:57,100,49140,35528,13612,455
0,,2023-05-11 14:34:58,100,49140,35528,13612,455
0,,2023-05-11 14:34:59,0,49140,35528,13612,455
0,,2023-05-11 14:35:00,0,49140,35528,13612,455
0,,2023-05-11 14:35:01,0,49140,35528,13612,455
0,,2023-05-11 14:35:02,3,49140,35528,13612,455
0,,2023-05-11 14:35:03,0,49140,35528,13612,455
0,,2023-05-11 14:35:04,100,49140,35528,13612,455
0,,2023-05-11 14:35:05,100,49140,35528,13612,455
0,,2023-05-11 14:35:06,100,49140,35528,13612,455
0,,2023-05-11 14:35:07,0,49140,35528,13612,455
0,,2023-05-11 14:35:08,0,49140,35528,13612,455
0,,2023-05-11 14:35:09,0,49140,35528,13612,455
0,,2023-05-11 14:35:10,5,49140,35528,13612,455
0,,2023-05-11 14:35:11,0,49140,35528,13612,455
0,,2023-05-11 14:35:12,100,49140,35528,13612,455
0,,2023-05-11 14:35:13,100,49140,35528,13612,455
0,,2023-05-11 14:35:14,33,49140,35528,13612,455
0,,2023-05-11 14:35:15,0,49140,35528,13612,455
0,,2023-05-11 14:35:16,0,49140,35528,13612,455
0,,2023-05-11 14:35:17,13,49140,35528,13612,455
0,,2023-05-11 14:35:18,0,49140,35528,13612,455
0,,2023-05-11 14:35:19,0,49140,35528,13612,455
0,,2023-05-11 14:35:20,100,49140,35528,13612,455
0,,2023-05-11 14:35:21,100,49140,35528,13612,455
0,,2023-05-11 14:35:22,6,49140,35528,13612,455
0,,2023-05-11 14:35:23,0,49140,35528,13612,455
0,,2023-05-11 14:35:24,0,49140,35528,13612,455
0,,2023-05-11 14:35:25,13,49140,35528,13612,455
0,,2023-05-11 14:35:26,0,49140,35528,13612,455
0,,2023-05-11 14:35:27,18,49140,35528,13612,455
0,,2023-05-11 14:35:28,100,49140,35528,13612,455
0,,2023-05-11 14:35:29,100,49140,35528,13612,455
0,,2023-05-11 14:35:30,46,49140,34930,14210,455
0,,2023-05-11 14:35:31,100,49140,34930,14210,455
0,,2023-05-11 14:35:32,100,49140,34930,14210,455
0,,2023-05-11 14:35:33,0,49140,34134,15006,455
0,,2023-05-11 14:35:34,0,49140,34134,15006,455
