device,context,time,utilization,total memory (MB),free memory (MB),used memory (MB),memory not used by torch (MB),cupy memory (MB)
3,,2023-05-31 18:38:54,67,49140,23512,25628,455,0
3,,2023-05-31 18:38:56,22,49140,24906,24234,455,0
3,,2023-05-31 18:38:57,56,49140,25678,23462,231,0
3,,2023-05-31 18:38:58,99,49140,22578,26562,455,0
3,,2023-05-31 18:38:59,94,49140,24788,24352,455,0
3,,2023-05-31 18:39:00,64,49140,23332,25808,455,0
3,,2023-05-31 18:39:01,11,49140,24906,24234,455,0
3,,2023-05-31 18:39:02,47,49140,24620,24520,455,0
3,,2023-05-31 18:39:03,99,49140,24906,24234,455,0
3,,2023-05-31 18:39:05,94,49140,24906,24234,455,0
3,,2023-05-31 18:39:06,2,49140,22922,26218,455,0
3,,2023-05-31 18:39:07,5,49140,21406,27734,455,0
3,,2023-05-31 18:39:08,37,49140,21108,28032,455,0
3,,2023-05-31 18:39:09,99,49140,23162,25978,455,0
3,,2023-05-31 18:39:10,99,49140,22978,26162,455,0
3,,2023-05-31 18:39:11,53,49140,21602,27538,455,0
3,,2023-05-31 18:39:12,12,49140,19348,29792,455,0
3,,2023-05-31 18:39:13,54,49140,22122,27018,455,0
3,,2023-05-31 18:39:14,78,49140,20746,28394,455,0
3,,2023-05-31 18:39:16,99,49140,22500,26640,455,0
3,,2023-05-31 18:39:17,99,49140,21910,27230,455,0
3,,2023-05-31 18:39:18,42,49140,19624,29516,455,0
3,,2023-05-31 18:39:19,38,49140,22356,26784,455,0
3,,2023-05-31 18:39:20,66,49140,20280,28860,455,0
3,,2023-05-31 18:39:21,99,49140,22500,26640,455,0
3,,2023-05-31 18:39:22,99,49140,21910,27230,455,0
3,,2023-05-31 18:39:23,59,49140,19624,29516,455,0
3,,2023-05-31 18:39:24,18,49140,22484,26656,455,0
3,,2023-05-31 18:39:26,36,49140,20280,28860,455,0
3,,2023-05-31 18:39:27,98,49140,24412,24728,455,0
3,,2023-05-31 18:39:28,99,49140,25474,23666,455,0
3,,2023-05-31 18:39:29,99,49140,23924,25216,455,0
3,,2023-05-31 18:39:30,26,49140,24172,24968,455,0
3,,2023-05-31 18:39:31,1,49140,22636,26504,455,137
3,,2023-05-31 18:39:32,3,49140,26272,22868,455,0
3,,2023-05-31 18:39:33,100,49140,24186,24954,455,0
3,,2023-05-31 18:39:34,100,49140,23442,25698,455,0
3,,2023-05-31 18:39:35,1,49140,24572,24568,455,0
3,,2023-05-31 18:39:36,2,49140,24812,24328,455,0
3,,2023-05-31 18:39:38,100,49140,24140,25000,455,0
3,,2023-05-31 18:39:39,99,49140,22288,26852,455,0
3,,2023-05-31 18:39:40,99,49140,25360,23780,455,0
3,,2023-05-31 18:39:41,78,49140,23530,25610,455,0
3,,2023-05-31 18:39:42,48,49140,22634,26506,455,0
3,,2023-05-31 18:39:43,6,49140,22186,26954,455,0
3,,2023-05-31 18:39:44,77,49140,22520,26620,455,0
3,,2023-05-31 18:39:45,100,49140,21512,27628,455,0
3,,2023-05-31 18:39:46,99,49140,23916,25224,455,0
3,,2023-05-31 18:39:47,100,49140,23240,25900,455,0
3,,2023-05-31 18:39:48,1,49140,24028,25112,455,0
3,,2023-05-31 18:39:50,2,49140,23144,25996,455,0
3,,2023-05-31 18:39:51,100,49140,24284,24856,455,0
3,,2023-05-31 18:39:52,100,49140,26736,22404,455,0
3,,2023-05-31 18:39:53,100,49140,24906,24234,455,0
3,,2023-05-31 18:39:54,100,49140,24284,24856,455,0
3,,2023-05-31 18:39:55,84,49140,24520,24620,455,0
3,,2023-05-31 18:39:56,2,49140,23512,25628,455,0
3,,2023-05-31 18:39:57,100,49140,24906,24234,455,0
3,,2023-05-31 18:39:58,99,49140,25678,23462,455,0
3,,2023-05-31 18:40:00,100,49140,22578,26562,455,0
3,,2023-05-31 18:40:01,1,49140,24196,24944,455,0
3,,2023-05-31 18:40:02,1,49140,23182,25958,455,0
3,,2023-05-31 18:40:03,100,49140,24906,24234,455,0
3,,2023-05-31 18:40:04,100,49140,24620,24520,455,0
3,,2023-05-31 18:40:05,100,49140,24906,24234,455,0
3,,2023-05-31 18:40:06,100,49140,25806,23334,455,0
3,,2023-05-31 18:40:07,88,49140,23528,25612,455,0
3,,2023-05-31 18:40:08,58,49140,23914,25226,455,0
3,,2023-05-31 18:40:09,9,49140,23460,25680,455,0
3,,2023-05-31 18:40:10,75,49140,24146,24994,455,0
3,,2023-05-31 18:40:11,95,49140,23586,25554,455,0
3,,2023-05-31 18:40:12,100,49140,23860,25280,455,0
3,,2023-05-31 18:40:13,96,49140,23860,25280,455,0
3,,2023-05-31 18:40:14,100,49140,22622,26518,455,0
3,,2023-05-31 18:40:16,1,49140,23660,25480,455,0
3,,2023-05-31 18:40:17,1,49140,22876,26264,455,0
3,,2023-05-31 18:40:18,1,49140,24324,24816,455,0
3,,2023-05-31 18:40:19,95,49140,24968,24172,455,0
3,,2023-05-31 18:40:20,100,49140,22286,26854,455,0
3,,2023-05-31 18:40:21,99,49140,24464,24676,-187,0
3,,2023-05-31 18:40:22,95,49140,22360,26780,455,0
3,,2023-05-31 18:40:23,2,49140,24324,24816,455,0
3,,2023-05-31 18:40:24,31,49140,24038,25102,455,0
3,,2023-05-31 18:40:25,78,49140,22218,26922,455,0
3,,2023-05-31 18:40:26,0,49140,24368,24772,455,0
3,,2023-05-31 18:40:28,0,49140,26154,22986,455,0
3,,2023-05-31 18:40:29,0,49140,24324,24816,455,0
3,,2023-05-31 18:40:30,0,49140,24038,25102,455,0
3,,2023-05-31 18:40:31,0,49140,24906,24234,455,0
3,,2023-05-31 18:40:32,0,49140,26176,22964,455,0
3,,2023-05-31 18:40:33,0,49140,26736,22404,455,0
3,,2023-05-31 18:40:34,0,49140,24906,24234,455,0
3,,2023-05-31 18:40:35,0,49140,23184,25956,455,0
3,,2023-05-31 18:40:36,0,49140,22604,26536,455,0
3,,2023-05-31 18:40:37,0,49140,21370,27770,455,0
3,,2023-05-31 18:40:38,0,49140,23778,25362,455,0
3,,2023-05-31 18:40:40,0,49140,24198,24942,455,0
3,,2023-05-31 18:40:41,0,49140,21730,27410,455,0
3,,2023-05-31 18:40:42,0,49140,22052,27088,455,0
3,,2023-05-31 18:40:43,0,49140,21782,27358,455,0
3,,2023-05-31 18:40:44,0,49140,23922,25218,455,0
3,,2023-05-31 18:40:45,0,49140,22636,26504,455,0
3,,2023-05-31 18:40:46,0,49140,21758,27382,455,0
3,,2023-05-31 18:40:47,0,49140,22366,26774,455,0
3,,2023-05-31 18:40:48,0,49140,20712,28428,455,0
3,,2023-05-31 18:40:49,0,49140,25616,23524,455,0
3,,2023-05-31 18:40:51,0,49140,24580,24560,455,0
3,,2023-05-31 18:40:52,1,49140,23156,25984,455,0
3,,2023-05-31 18:40:53,0,49140,21714,27426,455,0
3,,2023-05-31 18:40:54,0,49140,22510,26630,455,0
3,,2023-05-31 18:40:55,0,49140,23484,25656,455,0
3,,2023-05-31 18:40:56,0,49140,23872,25268,455,0
3,,2023-05-31 18:40:57,100,49140,22478,26662,455,0
3,,2023-05-31 18:40:59,100,49140,22826,26314,455,0
3,,2023-05-31 18:41:00,7,49140,21310,27830,455,0
3,,2023-05-31 18:41:01,0,49140,23356,25784,455,0
3,,2023-05-31 18:41:02,2,49140,23356,25784,455,0
3,,2023-05-31 18:41:03,2,49140,22606,26534,455,0
3,,2023-05-31 18:41:04,2,49140,23966,25174,199,0
3,,2023-05-31 18:41:05,2,49140,22462,26678,69,0
3,,2023-05-31 18:41:06,100,49140,21782,27358,455,0
3,,2023-05-31 18:41:07,100,49140,21096,28044,455,0
3,,2023-05-31 18:41:08,7,49140,22100,27040,455,0
3,,2023-05-31 18:41:09,4,49140,21212,27928,455,0
3,,2023-05-31 18:41:11,3,49140,25214,23926,455,0
3,,2023-05-31 18:41:12,2,49140,24332,24808,455,0
3,,2023-05-31 18:41:13,2,49140,24142,24998,455,0
3,,2023-05-31 18:41:14,2,49140,24522,24618,455,0
3,,2023-05-31 18:41:15,100,49140,22640,26500,455,0
3,,2023-05-31 18:41:16,6,49140,23058,26082,455,0
3,,2023-05-31 18:41:17,6,49140,24104,25036,455,0
3,,2023-05-31 18:41:18,8,49140,25564,23576,455,0
3,,2023-05-31 18:41:19,1,49140,25434,23706,455,0
3,,2023-05-31 18:41:21,3,49140,23454,25686,455,0
3,,2023-05-31 18:41:22,2,49140,24000,25140,455,0
3,,2023-05-31 18:41:23,2,49140,23184,25956,455,0
3,,2023-05-31 18:41:24,100,49140,22690,26450,455,0
3,,2023-05-31 18:41:25,5,49140,24012,25128,455,0
3,,2023-05-31 18:41:26,7,49140,23876,25264,455,0
3,,2023-05-31 18:41:27,0,49140,22682,26458,455,0
3,,2023-05-31 18:41:28,1,49140,25146,23994,455,0
3,,2023-05-31 18:41:29,2,49140,25918,23222,455,0
3,,2023-05-31 18:41:30,2,49140,23678,25462,455,0
3,,2023-05-31 18:41:31,2,49140,24906,24234,455,0
3,,2023-05-31 18:41:32,100,49140,25068,24072,455,0
3,,2023-05-31 18:41:34,49,49140,23724,25416,455,0
3,,2023-05-31 18:41:35,5,49140,24152,24988,455,0
3,,2023-05-31 18:41:36,0,49140,23144,25996,455,0
3,,2023-05-31 18:41:37,3,49140,22690,26450,455,0
3,,2023-05-31 18:41:38,2,49140,24776,24364,455,0
3,,2023-05-31 18:41:39,2,49140,24956,24184,455,0
3,,2023-05-31 18:41:40,2,49140,22326,26814,455,0
3,,2023-05-31 18:41:41,100,49140,24264,24876,455,0
3,,2023-05-31 18:41:42,7,49140,24956,24184,455,0
3,,2023-05-31 18:41:43,5,49140,24230,24910,455,0
3,,2023-05-31 18:41:44,8,49140,23480,25660,455,0
3,,2023-05-31 18:41:45,2,49140,23972,25168,455,0
3,,2023-05-31 18:41:46,2,49140,23076,26064,455,0
3,,2023-05-31 18:41:48,2,49140,24262,24878,455,0
3,,2023-05-31 18:41:49,2,49140,24906,24234,455,0
3,,2023-05-31 18:41:50,100,49140,22342,26798,455,0
3,,2023-05-31 18:41:51,6,49140,25196,23944,455,0
3,,2023-05-31 18:41:52,5,49140,25952,23188,455,0
3,,2023-05-31 18:41:53,6,49140,24906,24234,455,0
3,,2023-05-31 18:41:54,2,49140,24284,24856,455,0
3,,2023-05-31 18:41:56,3,49140,24906,24234,455,0
3,,2023-05-31 18:41:57,2,49140,24188,24952,69,0
3,,2023-05-31 18:41:58,100,49140,23606,25534,455,0
3,,2023-05-31 18:41:59,100,49140,22822,26318,455,0
3,,2023-05-31 18:42:00,6,49140,24182,24958,455,0
3,,2023-05-31 18:42:01,4,49140,22718,26422,455,0
3,,2023-05-31 18:42:02,2,49140,24670,24470,455,0
3,,2023-05-31 18:42:03,3,49140,22874,26266,455,0
3,,2023-05-31 18:42:04,3,49140,21808,27332,455,0
3,,2023-05-31 18:42:05,100,49140,22966,26174,455,0
3,,2023-05-31 18:42:06,85,49140,21986,27154,455,0
3,,2023-05-31 18:42:07,8,49140,22102,27038,455,0
3,,2023-05-31 18:42:09,2,49140,20828,28312,455,0
3,,2023-05-31 18:42:10,2,49140,21844,27296,455,0
3,,2023-05-31 18:42:11,2,49140,20564,28576,455,0
3,,2023-05-31 18:42:12,2,49140,24002,25138,455,0
3,,2023-05-31 18:42:13,2,49140,24150,24990,455,0
3,,2023-05-31 18:42:14,0,49140,22766,26374,455,0
3,,2023-05-31 18:42:15,100,49140,22950,26190,455,0
3,,2023-05-31 18:42:16,8,49140,22992,26148,455,0
3,,2023-05-31 18:42:17,3,49140,25032,24108,455,0
3,,2023-05-31 18:42:18,20,49140,23452,25688,455,0
3,,2023-05-31 18:42:19,3,49140,21962,27178,455,0
3,,2023-05-31 18:42:20,2,49140,23704,25436,455,0
3,,2023-05-31 18:42:21,2,49140,22294,26846,455,0
3,,2023-05-31 18:42:22,100,49140,19816,29324,455,0
3,,2023-05-31 18:42:23,100,49140,22780,26360,455,0
3,,2023-05-31 18:42:25,7,49140,21214,27926,455,0
3,,2023-05-31 18:42:26,0,49140,20504,28636,455,0
3,,2023-05-31 18:42:27,3,49140,20092,29048,455,0
3,,2023-05-31 18:42:28,1,49140,20956,28184,455,0
3,,2023-05-31 18:42:29,2,49140,18870,30270,455,0
3,,2023-05-31 18:42:30,2,49140,21374,27766,455,0
3,,2023-05-31 18:42:31,100,49140,22532,26608,455,0
3,,2023-05-31 18:42:32,100,49140,22504,26636,455,0
3,,2023-05-31 18:42:33,6,49140,22810,26330,455,0
3,,2023-05-31 18:42:34,1,49140,21274,27866,455,0
3,,2023-05-31 18:42:35,6,49140,23200,25940,455,0
3,,2023-05-31 18:42:37,2,49140,23202,25938,455,0
3,,2023-05-31 18:42:38,2,49140,22328,26812,455,0
3,,2023-05-31 18:42:39,1,49140,23070,26070,455,0
3,,2023-05-31 18:42:40,66,49140,21416,27724,455,0
3,,2023-05-31 18:42:41,100,49140,23232,25908,455,0
3,,2023-05-31 18:42:42,5,49140,23200,25940,455,0
3,,2023-05-31 18:42:43,6,49140,22328,26812,455,0
3,,2023-05-31 18:42:44,22,49140,22686,26454,455,0
3,,2023-05-31 18:42:45,2,49140,21160,27980,455,0
3,,2023-05-31 18:42:46,1,49140,23586,25554,69,0
3,,2023-05-31 18:42:47,2,49140,23200,25940,455,0
3,,2023-05-31 18:42:48,2,49140,22328,26812,455,0
3,,2023-05-31 18:42:50,100,49140,23360,25780,455,0
3,,2023-05-31 18:42:51,6,49140,23188,25952,455,0
3,,2023-05-31 18:42:52,5,49140,21488,27652,455,0
3,,2023-05-31 18:42:53,0,49140,21488,27652,455,0
3,,2023-05-31 18:42:54,8,49140,20938,28202,455,0
3,,2023-05-31 18:42:55,2,49140,23062,26078,455,0
3,,2023-05-31 18:42:56,2,49140,21408,27732,455,0
3,,2023-05-31 18:42:57,2,49140,24648,24492,455,0
3,,2023-05-31 18:42:58,2,49140,23362,25778,455,0
3,,2023-05-31 18:42:59,100,49140,22344,26796,455,0
3,,2023-05-31 18:43:00,5,49140,23218,25922,455,0
3,,2023-05-31 18:43:01,7,49140,21316,27824,455,0
3,,2023-05-31 18:43:02,0,49140,25472,23668,455,0
3,,2023-05-31 18:43:04,3,49140,23360,25780,455,0
3,,2023-05-31 18:43:05,1,49140,22472,26668,455,0
3,,2023-05-31 18:43:06,1,49140,23090,26050,455,0
3,,2023-05-31 18:43:07,1,49140,21426,27714,455,0
3,,2023-05-31 18:43:08,3,49140,25060,24080,455,0
3,,2023-05-31 18:43:09,100,49140,23360,25780,455,0
3,,2023-05-31 18:43:10,100,49140,22472,26668,455,0
3,,2023-05-31 18:43:11,8,49140,22960,26180,455,0
3,,2023-05-31 18:43:12,4,49140,21286,27854,455,0
3,,2023-05-31 18:43:13,2,49140,25060,24080,455,0
3,,2023-05-31 18:43:15,2,49140,23360,25780,455,0
3,,2023-05-31 18:43:16,3,49140,22472,26668,455,0
3,,2023-05-31 18:43:17,2,49140,23360,25780,455,0
3,,2023-05-31 18:43:18,100,49140,23820,25320,455,0
3,,2023-05-31 18:43:19,7,49140,24234,24906,455,0
3,,2023-05-31 18:43:20,6,49140,23232,25908,455,0
3,,2023-05-31 18:43:21,20,49140,22312,26828,455,0
3,,2023-05-31 18:43:22,2,49140,21342,27798,455,0
3,,2023-05-31 18:43:23,2,49140,22436,26704,455,0
3,,2023-05-31 18:43:25,2,49140,23146,25994,455,0
3,,2023-05-31 18:43:26,100,49140,20990,28150,455,0
3,,2023-05-31 18:43:27,34,49140,22354,26786,455,0
3,,2023-05-31 18:43:28,6,49140,21168,27972,455,0
3,,2023-05-31 18:43:29,4,49140,20958,28182,455,0
3,,2023-05-31 18:43:30,3,49140,22094,27046,455,0
3,,2023-05-31 18:43:31,2,49140,20118,29022,69,0
3,,2023-05-31 18:43:32,2,49140,20502,28638,455,0
3,,2023-05-31 18:43:33,2,49140,21318,27822,69,0
3,,2023-05-31 18:43:34,100,49140,20180,28960,455,0
3,,2023-05-31 18:43:35,24,49140,23730,25410,455,0
3,,2023-05-31 18:43:36,7,49140,23620,25520,455,0
3,,2023-05-31 18:43:38,8,49140,22484,26656,455,0
3,,2023-05-31 18:43:39,2,49140,22480,26660,455,0
3,,2023-05-31 18:43:40,2,49140,22310,26830,455,0
3,,2023-05-31 18:43:41,2,49140,24374,24766,455,0
3,,2023-05-31 18:43:42,100,49140,23022,26118,455,0
3,,2023-05-31 18:43:43,100,49140,21454,27686,455,0
3,,2023-05-31 18:43:44,7,49140,22226,26914,455,0
3,,2023-05-31 18:43:45,4,49140,22764,26376,455,0
3,,2023-05-31 18:43:46,8,49140,20946,28194,455,0
3,,2023-05-31 18:43:47,1,49140,21730,27410,455,0
3,,2023-05-31 18:43:49,2,49140,20646,28494,455,0
3,,2023-05-31 18:43:50,1,49140,21864,27276,455,0
3,,2023-05-31 18:43:51,2,49140,20982,28158,455,0
3,,2023-05-31 18:43:52,100,49140,20888,28252,455,0
3,,2023-05-31 18:43:53,6,49140,21434,27706,455,0
3,,2023-05-31 18:43:54,7,49140,19328,29812,455,0
3,,2023-05-31 18:43:55,0,49140,22358,26782,455,0
3,,2023-05-31 18:43:57,6,49140,23468,25672,455,0
3,,2023-05-31 18:43:58,2,49140,25454,23686,455,0
3,,2023-05-31 18:43:59,1,49140,24002,25138,455,0
3,,2023-05-31 18:44:00,3,49140,22700,26440,455,0
3,,2023-05-31 18:44:01,1,49140,23468,25672,455,0
3,,2023-05-31 18:44:02,1,49140,22984,26156,455,0
3,,2023-05-31 18:44:03,2,49140,22128,27012,455,0
3,,2023-05-31 18:44:04,1,49140,23162,25978,455,0
3,,2023-05-31 18:44:05,0,49140,23028,26112,455,0
3,,2023-05-31 18:44:07,0,49140,21868,27272,455,0
3,,2023-05-31 18:44:08,0,49140,22418,26722,455,0
3,,2023-05-31 18:44:09,2,49140,21046,28094,455,0
3,,2023-05-31 18:44:10,0,49140,21928,27212,455,0
3,,2023-05-31 18:44:11,0,49140,20850,28290,455,0
3,,2023-05-31 18:44:12,0,49140,22222,26918,455,0
3,,2023-05-31 18:44:13,0,49140,21468,27672,455,0
3,,2023-05-31 18:44:14,0,49140,23506,25634,455,0
3,,2023-05-31 18:44:15,0,49140,22702,26438,455,0
3,,2023-05-31 18:44:16,0,49140,21664,27476,69,0
3,,2023-05-31 18:44:18,0,49140,23702,25438,455,0
3,,2023-05-31 18:44:19,0,49140,22770,26370,455,0
3,,2023-05-31 18:44:20,0,49140,22280,26860,455,0
3,,2023-05-31 18:44:21,0,49140,23094,26046,455,0
3,,2023-05-31 18:44:22,0,49140,22990,26150,455,0
3,,2023-05-31 18:44:23,0,49140,22052,27088,455,0
3,,2023-05-31 18:44:24,0,49140,22302,26838,455,0
3,,2023-05-31 18:44:25,0,49140,23246,25894,455,0
3,,2023-05-31 18:44:27,0,49140,22412,26728,455,0
3,,2023-05-31 18:44:28,0,49140,22798,26342,455,0
3,,2023-05-31 18:44:29,0,49140,21076,28064,455,0
3,,2023-05-31 18:44:30,0,49140,21486,27654,199,0
3,,2023-05-31 18:44:31,0,49140,21390,27750,455,0
3,,2023-05-31 18:44:32,0,49140,19934,29206,455,0
3,,2023-05-31 18:44:33,0,49140,22394,26746,455,0
3,,2023-05-31 18:44:34,0,49140,21848,27292,455,0
3,,2023-05-31 18:44:35,0,49140,21098,28042,455,0
3,,2023-05-31 18:44:36,100,49140,22008,27132,455,0
3,,2023-05-31 18:44:37,100,49140,20888,28252,343,0
3,,2023-05-31 18:44:39,100,49140,22490,26650,199,0
3,,2023-05-31 18:44:40,100,49140,22430,26710,455,0
3,,2023-05-31 18:44:41,100,49140,19960,29180,455,0
3,,2023-05-31 18:44:42,1,49140,21656,27484,455,0
3,,2023-05-31 18:44:43,2,49140,23246,25894,455,0
3,,2023-05-31 18:44:44,1,49140,21880,27260,455,0
3,,2023-05-31 18:44:45,2,49140,21086,28054,455,0
3,,2023-05-31 18:44:46,99,49140,21236,27904,455,0
3,,2023-05-31 18:44:47,100,49140,20676,28464,455,0
3,,2023-05-31 18:44:48,99,49140,22008,27132,455,0
3,,2023-05-31 18:44:49,72,49140,21848,27292,455,0
3,,2023-05-31 18:44:51,8,49140,19700,29440,455,0
3,,2023-05-31 18:44:52,100,49140,21846,27294,455,0
3,,2023-05-31 18:44:53,100,49140,23246,25894,455,0
3,,2023-05-31 18:44:54,100,49140,22008,27132,455,0
3,,2023-05-31 18:44:55,100,49140,21386,27754,455,0
3,,2023-05-31 18:44:56,1,49140,22008,27132,455,0
3,,2023-05-31 18:44:57,84,49140,20234,28906,455,0
3,,2023-05-31 18:44:59,99,49140,21058,28082,455,0
3,,2023-05-31 18:45:00,99,49140,19272,29868,455,0
3,,2023-05-31 18:45:01,40,49140,21154,27986,455,0
3,,2023-05-31 18:45:02,3,49140,19842,29298,455,0
3,,2023-05-31 18:45:03,1,49140,19366,29774,455,0
3,,2023-05-31 18:45:04,99,49140,19912,29228,69,0
3,,2023-05-31 18:45:05,99,49140,18212,30928,455,0
3,,2023-05-31 18:45:06,100,49140,20418,28722,69,0
3,,2023-05-31 18:45:07,74,49140,19960,29180,455,0
3,,2023-05-31 18:45:09,2,49140,17964,31176,455,0
3,,2023-05-31 18:45:10,8,49140,20182,28958,455,0
3,,2023-05-31 18:45:11,42,49140,21288,27852,455,0
3,,2023-05-31 18:45:12,99,49140,20030,29110,455,0
3,,2023-05-31 18:45:13,99,49140,21126,28014,455,0
3,,2023-05-31 18:45:14,100,49140,21332,27808,455,0
3,,2023-05-31 18:45:15,55,49140,20500,28640,455,0
3,,2023-05-31 18:45:16,4,49140,21954,27186,455,0
3,,2023-05-31 18:45:17,2,49140,22360,26780,455,0
3,,2023-05-31 18:45:18,16,49140,19796,29344,455,0
3,,2023-05-31 18:45:20,100,49140,21976,27164,69,0
3,,2023-05-31 18:45:21,99,49140,20038,29102,455,0
3,,2023-05-31 18:45:22,100,49140,21794,27346,455,0
3,,2023-05-31 18:45:23,100,49140,21724,27416,455,0
3,,2023-05-31 18:45:24,1,49140,21794,27346,455,0
3,,2023-05-31 18:45:25,1,49140,22956,26184,455,0
3,,2023-05-31 18:45:26,85,49140,21140,28000,69,0
3,,2023-05-31 18:45:27,99,49140,21420,27720,455,0
3,,2023-05-31 18:45:28,71,49140,20426,28714,455,0
3,,2023-05-31 18:45:29,60,49140,19152,29988,455,0
3,,2023-05-31 18:45:31,2,49140,20052,29088,455,0
3,,2023-05-31 18:45:32,100,49140,18968,30172,455,0
3,,2023-05-31 18:45:33,99,49140,22318,26822,455,0
3,,2023-05-31 18:45:34,100,49140,22538,26602,455,0
3,,2023-05-31 18:45:35,1,49140,21246,27894,455,0
3,,2023-05-31 18:45:36,9,49140,21050,28090,455,0
3,,2023-05-31 18:45:37,52,49140,21086,28054,455,0
3,,2023-05-31 18:45:38,91,49140,22832,26308,455,0
3,,2023-05-31 18:45:39,100,49140,22538,26602,455,0
3,,2023-05-31 18:45:41,93,49140,20496,28644,455,0
3,,2023-05-31 18:45:42,99,49140,21042,28098,455,0
3,,2023-05-31 18:45:43,45,49140,20786,28354,455,0
3,,2023-05-31 18:45:44,11,49140,19702,29438,455,0
3,,2023-05-31 18:45:45,71,49140,21214,27926,455,0
3,,2023-05-31 18:45:46,69,49140,21080,28060,455,0
3,,2023-05-31 18:45:47,99,49140,20366,28774,199,0
3,,2023-05-31 18:45:48,91,49140,19770,29370,455,0
3,,2023-05-31 18:45:49,95,49140,18650,30490,455,0
3,,2023-05-31 18:45:50,61,49140,19030,30110,455,0
3,,2023-05-31 18:45:52,1,49140,21848,27292,455,0
3,,2023-05-31 18:45:53,1,49140,22076,27064,455,0
3,,2023-05-31 18:45:54,6,49140,21516,27624,455,0
3,,2023-05-31 18:45:55,100,49140,21512,27628,455,0
3,,2023-05-31 18:45:56,100,49140,20050,29090,455,0
3,,2023-05-31 18:45:57,100,49140,22490,26650,-187,0
3,,2023-05-31 18:45:58,100,49140,21820,27320,455,0
3,,2023-05-31 18:45:59,64,49140,19872,29268,455,0
3,,2023-05-31 18:46:00,2,49140,22344,26796,455,0
3,,2023-05-31 18:46:01,15,49140,23246,25894,455,0
3,,2023-05-31 18:46:02,100,49140,22234,26906,69,0
3,,2023-05-31 18:46:03,99,49140,21098,28042,455,0
3,,2023-05-31 18:46:05,100,49140,21848,27292,455,0
3,,2023-05-31 18:46:06,1,49140,20392,28748,455,0
3,,2023-05-31 18:46:07,77,49140,21848,27292,455,0
3,,2023-05-31 18:46:08,96,49140,21820,27320,455,0
3,,2023-05-31 18:46:09,99,49140,19872,29268,455,0
3,,2023-05-31 18:46:10,99,49140,20644,28496,455,0
3,,2023-05-31 18:46:11,82,49140,21848,27292,455,0
3,,2023-05-31 18:46:13,1,49140,22008,27132,455,0
3,,2023-05-31 18:46:14,29,49140,23246,25894,455,0
3,,2023-05-31 18:46:15,99,49140,21848,27292,455,0
3,,2023-05-31 18:46:16,94,49140,20952,28188,455,0
3,,2023-05-31 18:46:17,100,49140,19944,29196,455,0
3,,2023-05-31 18:46:18,100,49140,19496,29644,455,0
3,,2023-05-31 18:46:19,1,49140,21112,28028,455,0
3,,2023-05-31 18:46:20,2,49140,19942,29198,455,0
3,,2023-05-31 18:46:21,15,49140,19488,29652,455,0
3,,2023-05-31 18:46:22,100,49140,20224,28916,69,0
3,,2023-05-31 18:46:23,100,49140,18376,30764,455,0
3,,2023-05-31 18:46:24,99,49140,19954,29186,455,0
3,,2023-05-31 18:46:25,99,49140,20054,29086,455,0
3,,2023-05-31 18:46:27,91,49140,18074,31066,455,0
3,,2023-05-31 18:46:28,2,49140,20384,28756,455,0
3,,2023-05-31 18:46:29,3,49140,21320,27820,455,0
3,,2023-05-31 18:46:30,100,49140,20084,29056,455,0
3,,2023-05-31 18:46:31,100,49140,21310,27830,455,0
3,,2023-05-31 18:46:32,100,49140,21416,27724,455,0
3,,2023-05-31 18:46:33,100,49140,20744,28396,455,0
3,,2023-05-31 18:46:34,90,49140,22008,27132,455,0
3,,2023-05-31 18:46:35,50,49140,22652,26488,231,0
3,,2023-05-31 18:46:36,11,49140,19960,29180,455,0
3,,2023-05-31 18:46:38,100,49140,21658,27482,455,0
3,,2023-05-31 18:46:39,100,49140,23582,25558,455,0
3,,2023-05-31 18:46:40,99,49140,21848,27292,455,0
3,,2023-05-31 18:46:41,100,49140,21098,28042,455,0
3,,2023-05-31 18:46:42,23,49140,22234,26906,69,0
3,,2023-05-31 18:46:43,43,49140,20438,28702,455,0
3,,2023-05-31 18:46:44,99,49140,21370,27770,231,0
3,,2023-05-31 18:46:45,99,49140,19578,29562,455,0
3,,2023-05-31 18:46:47,100,49140,21114,28026,69,0
3,,2023-05-31 18:46:48,93,49140,19944,29196,455,0
3,,2023-05-31 18:46:49,1,49140,19490,29650,455,0
3,,2023-05-31 18:46:50,84,49140,21762,27378,455,0
3,,2023-05-31 18:46:51,98,49140,20300,28840,455,0
3,,2023-05-31 18:46:52,99,49140,22234,26906,455,0
3,,2023-05-31 18:46:53,99,49140,21820,27320,455,0
3,,2023-05-31 18:46:54,56,49140,19872,29268,455,0
3,,2023-05-31 18:46:55,36,49140,21388,27752,455,0
3,,2023-05-31 18:46:56,29,49140,22910,26230,455,0
3,,2023-05-31 18:46:58,32,49140,22008,27132,455,0
3,,2023-05-31 18:46:59,60,49140,21386,27754,455,0
3,,2023-05-31 18:47:00,99,49140,21624,27516,455,0
3,,2023-05-31 18:47:01,100,49140,20162,28978,455,0
3,,2023-05-31 18:47:02,2,49140,21880,27260,455,0
3,,2023-05-31 18:47:03,1,49140,21594,27546,455,0
3,,2023-05-31 18:47:04,2,49140,19904,29236,455,0
3,,2023-05-31 18:47:05,92,49140,21506,27634,455,0
3,,2023-05-31 18:47:06,100,49140,23246,25894,455,0
