device,context,time,gpu util (%),memory util (%),total memory (MB),free memory (MB),used memory (MB),memory reserved by torch (MB),cupy memory (MB)
0,,2023-06-03 19:52:59,1.00,0.50,49140,10200,38940,19738,0
0,,2023-06-03 19:53:00,1.00,0.50,49140,10202,38938,19736,0
0,,2023-06-03 19:53:01,1.00,0.53,49140,11900,37240,18038,0
0,,2023-06-03 19:53:02,0.02,0.00,49140,8028,41112,21910,0
0,,2023-06-03 19:53:03,0.08,0.00,49140,6620,42520,23318,0
0,,2023-06-03 19:53:05,1.00,0.49,49140,10200,38940,19738,0
0,,2023-06-03 19:53:06,1.00,0.49,49140,10202,38938,19736,0
0,,2023-06-03 19:53:07,1.00,0.49,49140,10200,38940,19738,0
0,,2023-06-03 19:53:08,1.00,0.49,49140,11196,37944,18742,0
0,,2023-06-03 19:53:09,0.02,0.00,49140,8028,41112,21910,0
0,,2023-06-03 19:53:10,0.17,0.01,49140,6620,42520,23318,0
0,,2023-06-03 19:53:11,1.00,0.50,49140,10202,38938,19736,0
0,,2023-06-03 19:53:13,1.00,0.49,49140,9944,39196,19994,0
0,,2023-06-03 19:53:14,1.00,0.50,49140,9944,39196,19994,0
0,,2023-06-03 19:53:15,1.00,0.50,49140,12252,36888,17686,0
0,,2023-06-03 19:53:16,0.08,0.08,49140,9436,39704,20502,0
0,,2023-06-03 19:53:17,0.11,0.00,49140,8380,40760,21558,0
0,,2023-06-03 19:53:18,0.73,0.25,49140,10106,39034,19832,0
0,,2023-06-03 19:53:19,1.00,0.49,49140,10106,39034,19832,0
0,,2023-06-03 19:53:20,1.00,0.49,49140,10106,39034,19832,0
0,,2023-06-03 19:53:22,1.00,0.50,49140,10106,39034,19832,0
0,,2023-06-03 19:53:23,0.80,0.06,49140,16136,33004,13802,0
0,,2023-06-03 19:53:24,1.00,0.50,49140,15364,33776,14574,0
0,,2023-06-03 19:53:25,1.00,0.49,49140,15750,33390,14188,0
0,,2023-06-03 19:53:26,0.09,0.00,49140,13662,35478,16276,0
0,,2023-06-03 19:53:27,1.00,0.51,49140,14320,34820,15618,0
0,,2023-06-03 19:53:28,1.00,0.49,49140,14320,34820,15618,0
0,,2023-06-03 19:53:29,0.18,0.04,49140,14320,34820,15618,0
0,,2023-06-03 19:53:30,0.96,0.48,49140,11748,37392,18190,0
0,,2023-06-03 19:53:31,1.00,0.50,49140,14054,35086,15884,0
0,,2023-06-03 19:53:32,0.06,0.04,49140,13790,35350,16148,0
0,,2023-06-03 19:53:34,1.00,0.50,49140,13586,35554,16352,0
0,,2023-06-03 19:53:35,1.00,0.50,49140,14108,35032,15830,0
0,,2023-06-03 19:53:36,0.05,0.04,49140,13586,35554,16352,0
0,,2023-06-03 19:53:37,1.00,0.50,49140,14230,34910,15708,0
0,,2023-06-03 19:53:38,1.00,0.49,49140,14402,34738,15536,0
0,,2023-06-03 19:53:39,0.09,0.04,49140,14660,34480,15278,0
0,,2023-06-03 19:53:40,1.00,0.49,49140,12792,36348,17146,0
0,,2023-06-03 19:53:42,1.00,0.49,49140,13486,35654,16452,0
0,,2023-06-03 19:53:43,0.13,0.03,49140,12268,36872,17670,0
0,,2023-06-03 19:53:44,0.99,0.48,49140,13496,35644,16442,0
0,,2023-06-03 19:53:45,1.00,0.50,49140,13676,35464,16262,0
0,,2023-06-03 19:53:46,0.13,0.01,49140,12284,36856,17654,0
0,,2023-06-03 19:53:47,1.00,0.49,49140,13374,35766,16564,0
0,,2023-06-03 19:53:48,1.00,0.49,49140,13374,35766,16564,0
0,,2023-06-03 19:53:50,0.11,0.00,49140,14010,35130,15928,0
0,,2023-06-03 19:53:51,1.00,0.50,49140,11866,37274,18072,0
0,,2023-06-03 19:53:52,1.00,0.47,49140,12684,36456,17776,0
0,,2023-06-03 19:53:53,0.06,0.00,49140,11454,37686,18484,0
0,,2023-06-03 19:53:54,1.00,0.49,49140,12672,36468,17266,0
0,,2023-06-03 19:53:55,1.00,0.50,49140,13276,35864,16662,0
0,,2023-06-03 19:53:56,0.11,0.00,49140,11536,37604,18402,0
0,,2023-06-03 19:53:57,1.00,0.50,49140,11414,37726,18524,0
0,,2023-06-03 19:53:58,1.00,0.51,49140,12928,36212,17010,0
0,,2023-06-03 19:54:00,0.98,0.48,49140,10434,38706,19504,0
0,,2023-06-03 19:54:01,1.00,0.47,49140,11302,37838,18636,0
0,,2023-06-03 19:54:02,0.02,0.00,49140,9708,39432,20230,0
0,,2023-06-03 19:54:03,0.06,0.00,49140,9110,40030,20828,0
0,,2023-06-03 19:54:04,0.99,0.48,49140,10962,38178,18976,0
0,,2023-06-03 19:54:05,0.98,0.49,49140,10962,38178,18976,0
0,,2023-06-03 19:54:06,1.00,0.49,49140,10962,38178,18976,0
0,,2023-06-03 19:54:08,0.02,0.00,49140,10550,38590,19388,0
0,,2023-06-03 19:54:09,1.00,0.49,49140,8910,40230,21028,0
0,,2023-06-03 19:54:10,0.03,0.00,49140,9894,39246,20044,0
0,,2023-06-03 19:54:11,0.88,0.44,49140,8312,40828,21626,0
0,,2023-06-03 19:54:12,0.11,0.00,49140,9694,39446,20244,0
0,,2023-06-03 19:54:14,1.00,0.50,49140,7468,41672,22470,0
0,,2023-06-03 19:54:15,1.00,0.50,49140,8452,40688,21486,0
0,,2023-06-03 19:54:16,0.06,0.05,49140,7256,41884,22682,0
0,,2023-06-03 19:54:17,0.72,0.29,49140,6602,42538,23722,0
0,,2023-06-03 19:54:18,1.00,0.50,49140,6812,42328,23126,0
0,,2023-06-03 19:54:19,1.00,0.50,49140,6814,42326,23124,0
0,,2023-06-03 19:54:20,0.12,0.00,49140,6216,42924,23722,0
0,,2023-06-03 19:54:22,1.00,0.49,49140,4576,44564,25362,0
0,,2023-06-03 19:54:23,1.00,0.49,49140,5176,43964,24762,0
0,,2023-06-03 19:54:24,0.33,0.13,49140,5562,43578,24376,0
0,,2023-06-03 19:54:25,0.10,0.00,49140,4166,44974,25772,0
0,,2023-06-03 19:54:26,0.72,0.36,49140,8562,40578,21376,0
0,,2023-06-03 19:54:27,1.00,0.50,49140,9970,39170,19968,0
0,,2023-06-03 19:54:28,0.09,0.04,49140,9372,39768,20566,0
0,,2023-06-03 19:54:29,0.00,0.00,49140,9956,39184,19982,0
0,,2023-06-03 19:54:30,1.00,0.50,49140,9512,39628,20426,0
0,,2023-06-03 19:54:32,1.00,0.50,49140,9510,39630,20428,0
0,,2023-06-03 19:54:33,0.37,0.12,49140,9350,39790,20588,0
0,,2023-06-03 19:54:34,1.00,0.49,49140,7254,41886,22684,0
0,,2023-06-03 19:54:35,1.00,0.50,49140,8058,41082,21880,0
0,,2023-06-03 19:54:36,0.73,0.33,49140,8058,41082,21880,0
0,,2023-06-03 19:54:37,0.06,0.00,49140,7638,41502,22300,0
0,,2023-06-03 19:54:38,1.00,0.49,49140,7062,42078,22876,0
0,,2023-06-03 19:54:39,0.99,0.49,49140,7062,42078,22876,0
0,,2023-06-03 19:54:40,0.03,0.01,49140,6664,42476,23274,0
0,,2023-06-03 19:54:42,1.00,0.47,49140,3226,45914,26712,0
0,,2023-06-03 19:54:43,1.00,0.49,49140,6060,43080,23878,0
0,,2023-06-03 19:54:44,1.00,0.49,49140,5862,43278,24076,0
0,,2023-06-03 19:54:45,1.00,0.49,49140,5420,43720,24518,0
0,,2023-06-03 19:54:46,1.00,0.49,49140,5420,43720,24518,0
0,,2023-06-03 19:54:47,0.08,0.00,49140,4550,44590,25388,0
0,,2023-06-03 19:54:49,1.00,0.51,49140,2838,46302,27100,0
0,,2023-06-03 19:54:50,0.28,0.02,49140,10004,39136,19934,0
0,,2023-06-03 19:54:51,0.98,0.49,49140,11298,37842,18640,0
0,,2023-06-03 19:54:52,0.07,0.00,49140,9720,39420,20218,0
0,,2023-06-03 19:54:53,1.00,0.50,49140,10764,38376,19174,0
0,,2023-06-03 19:54:54,1.00,0.49,49140,11846,37294,18092,0
0,,2023-06-03 19:54:55,0.11,0.00,49140,9758,39382,20180,0
0,,2023-06-03 19:54:56,1.00,0.49,49140,10818,38322,19120,0
0,,2023-06-03 19:54:57,1.00,0.50,49140,11808,37332,18130,0
0,,2023-06-03 19:54:58,0.11,0.00,49140,10938,38202,19000,0
0,,2023-06-03 19:54:59,1.00,0.49,49140,9386,39754,20552,0
0,,2023-06-03 19:55:01,1.00,0.49,49140,9910,39230,20028,0
0,,2023-06-03 19:55:02,0.13,0.01,49140,8692,40448,21246,0
0,,2023-06-03 19:55:03,0.94,0.46,49140,10666,38474,19272,0
0,,2023-06-03 19:55:04,1.00,0.50,49140,10726,38414,19212,0
0,,2023-06-03 19:55:05,0.11,0.00,49140,8812,40328,21126,0
0,,2023-06-03 19:55:06,1.00,0.49,49140,9818,39322,20120,0
0,,2023-06-03 19:55:07,1.00,0.50,49140,11498,37642,18440,0
0,,2023-06-03 19:55:08,0.07,0.00,49140,10454,38686,19484,0
0,,2023-06-03 19:55:09,1.00,0.50,49140,8470,40670,21468,0
0,,2023-06-03 19:55:10,1.00,0.50,49140,10242,38898,19696,0
0,,2023-06-03 19:55:12,0.10,0.00,49140,7980,41160,21958,0
0,,2023-06-03 19:55:13,1.00,0.49,49140,9160,39980,20778,0
0,,2023-06-03 19:55:14,1.00,0.50,49140,11460,37680,18478,0
0,,2023-06-03 19:55:15,0.14,0.01,49140,9720,39420,20218,0
0,,2023-06-03 19:55:16,1.00,0.49,49140,11028,38112,18910,0
0,,2023-06-03 19:55:17,1.00,0.50,49140,11460,37680,18478,0
0,,2023-06-03 19:55:18,0.11,0.00,49140,9720,39420,20218,0
0,,2023-06-03 19:55:19,1.00,0.50,49140,10030,39110,19908,0
0,,2023-06-03 19:55:20,1.00,0.51,49140,11112,38028,18826,0
0,,2023-06-03 19:55:22,1.00,0.49,49140,11672,37468,18266,0
0,,2023-06-03 19:55:23,0.94,0.45,49140,11672,37468,18266,0
0,,2023-06-03 19:55:24,0.07,0.00,49140,10106,39034,19832,0
0,,2023-06-03 19:55:25,1.00,0.50,49140,11376,37764,18562,0
0,,2023-06-03 19:55:27,1.00,0.50,49140,11422,37718,18516,0
0,,2023-06-03 19:55:28,0.35,0.19,49140,11672,37468,18614,0
0,,2023-06-03 19:55:29,0.81,0.40,49140,9328,39812,20610,0
0,,2023-06-03 19:55:30,1.00,0.50,49140,9980,39160,19958,0
0,,2023-06-03 19:55:31,0.50,0.26,49140,8762,40378,21176,0
0,,2023-06-03 19:55:33,1.00,0.50,49140,9986,39154,19952,0
0,,2023-06-03 19:55:34,1.00,0.50,49140,10158,38982,19780,0
0,,2023-06-03 19:55:35,0.37,0.14,49140,9288,39852,20650,0
0,,2023-06-03 19:55:36,1.00,0.50,49140,10734,38406,19204,0
0,,2023-06-03 19:55:37,1.00,0.50,49140,10990,38150,18948,0
0,,2023-06-03 19:55:38,0.11,0.00,49140,9598,39542,20340,0
0,,2023-06-03 19:55:39,1.00,0.50,49140,10818,38322,19120,0
0,,2023-06-03 19:55:40,1.00,0.49,49140,11808,37332,18130,0
0,,2023-06-03 19:55:42,0.09,0.00,49140,9720,39420,20218,0
0,,2023-06-03 19:55:43,1.00,0.50,49140,10818,38322,19120,0
0,,2023-06-03 19:55:44,1.00,0.49,49140,12194,36946,17744,0
0,,2023-06-03 19:55:45,0.11,0.00,49140,11324,37816,18614,0
0,,2023-06-03 19:55:46,1.00,0.49,49140,9180,39960,20758,0
0,,2023-06-03 19:55:47,1.00,0.48,49140,11112,38028,19174,0
0,,2023-06-03 19:55:48,0.05,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:55:49,0.99,0.47,49140,10204,38936,19734,0
0,,2023-06-03 19:55:50,1.00,0.49,49140,11112,38028,18826,0
0,,2023-06-03 19:55:51,0.09,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:55:53,1.00,0.50,49140,10158,38982,19780,0
0,,2023-06-03 19:55:54,1.00,0.50,49140,11112,38028,18826,0
0,,2023-06-03 19:55:55,0.11,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:55:56,1.00,0.50,49140,9508,39632,20430,0
0,,2023-06-03 19:55:57,1.00,0.50,49140,10416,38724,19522,0
0,,2023-06-03 19:55:58,0.88,0.43,49140,11498,37642,18440,0
0,,2023-06-03 19:55:59,1.00,0.48,49140,11498,37642,18440,0
0,,2023-06-03 19:56:00,0.11,0.06,49140,10454,38686,19484,0
0,,2023-06-03 19:56:01,0.01,0.00,49140,9584,39556,20354,0
0,,2023-06-03 19:56:03,1.00,0.49,49140,11672,37468,18266,0
0,,2023-06-03 19:56:04,0.99,0.51,49140,12194,36946,17744,0
0,,2023-06-03 19:56:05,0.10,0.00,49140,11324,37816,18614,0
0,,2023-06-03 19:56:06,1.00,0.50,49140,9180,39960,20758,0
0,,2023-06-03 19:56:07,1.00,0.50,49140,11112,38028,18826,0
0,,2023-06-03 19:56:08,0.11,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:56:09,1.00,0.50,49140,9900,39240,20038,0
0,,2023-06-03 19:56:10,1.00,0.50,49140,11112,38028,18826,0
0,,2023-06-03 19:56:11,0.11,0.01,49140,8850,40290,21088,0
0,,2023-06-03 19:56:12,1.00,0.46,49140,9862,39278,20076,0
0,,2023-06-03 19:56:13,1.00,0.50,49140,11498,37642,18440,0
0,,2023-06-03 19:56:14,0.06,0.00,49140,10454,38686,19484,0
0,,2023-06-03 19:56:16,1.00,0.50,49140,8470,40670,21468,0
0,,2023-06-03 19:56:17,1.00,0.50,49140,10242,38898,19696,0
0,,2023-06-03 19:56:18,0.09,0.00,49140,7980,41160,21958,0
0,,2023-06-03 19:56:19,1.00,0.50,49140,9334,39806,20604,0
0,,2023-06-03 19:56:20,1.00,0.50,49140,10242,38898,19696,0
0,,2023-06-03 19:56:21,0.11,0.00,49140,7980,41160,21958,0
0,,2023-06-03 19:56:22,1.00,0.50,49140,10642,38498,19296,0
0,,2023-06-03 19:56:23,1.00,0.50,49140,11808,37332,18478,0
0,,2023-06-03 19:56:24,0.07,0.00,49140,11324,37816,18614,0
0,,2023-06-03 19:56:25,1.00,0.50,49140,9180,39960,20758,0
0,,2023-06-03 19:56:27,1.00,0.50,49140,11112,38028,18826,0
0,,2023-06-03 19:56:28,0.08,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:56:29,1.00,0.50,49140,9986,39154,19952,0
0,,2023-06-03 19:56:30,1.00,0.49,49140,11112,38028,18826,0
0,,2023-06-03 19:56:31,0.11,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:56:32,1.00,0.50,49140,9334,39806,20604,0
0,,2023-06-03 19:56:33,0.97,0.50,49140,10068,39072,19870,0
0,,2023-06-03 19:56:34,0.98,0.49,49140,7892,41248,22046,0
0,,2023-06-03 19:56:35,0.96,0.45,49140,7732,41408,22206,0
0,,2023-06-03 19:56:36,0.03,0.00,49140,6100,43040,23838,0
0,,2023-06-03 19:56:38,0.06,0.00,49140,5502,43638,24436,0
0,,2023-06-03 19:56:39,1.00,0.50,49140,7406,41734,22532,0
0,,2023-06-03 19:56:40,1.00,0.50,49140,7534,41606,22404,0
0,,2023-06-03 19:56:41,1.00,0.50,49140,8610,40530,21328,0
0,,2023-06-03 19:56:42,0.11,0.00,49140,5618,43522,24320,0
0,,2023-06-03 19:56:43,1.00,0.49,49140,6816,42324,23122,0
0,,2023-06-03 19:56:44,0.99,0.47,49140,10622,38518,19316,0
0,,2023-06-03 19:56:45,0.22,0.06,49140,9426,39714,20512,0
0,,2023-06-03 19:56:46,0.03,0.00,49140,8828,40312,21110,0
0,,2023-06-03 19:56:48,0.99,0.48,49140,10422,38718,19516,0
0,,2023-06-03 19:56:49,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:56:50,0.24,0.07,49140,9426,39714,20512,0
0,,2023-06-03 19:56:51,0.04,0.00,49140,11606,37534,18332,0
0,,2023-06-03 19:56:52,1.00,0.49,49140,10564,38576,19374,0
0,,2023-06-03 19:56:53,1.00,0.49,49140,10564,38576,19374,0
0,,2023-06-03 19:56:54,0.21,0.12,49140,9168,39972,20770,0
0,,2023-06-03 19:56:56,0.17,0.02,49140,10164,38976,19774,0
0,,2023-06-03 19:56:57,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:56:58,1.00,0.50,49140,10610,38530,19328,0
0,,2023-06-03 19:56:59,0.11,0.00,49140,9014,40126,20924,0
0,,2023-06-03 19:57:00,1.00,0.48,49140,10422,38718,19516,0
0,,2023-06-03 19:57:02,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 19:57:03,0.29,0.12,49140,9426,39714,20512,0
0,,2023-06-03 19:57:04,0.06,0.00,49140,8828,40312,21110,0
0,,2023-06-03 19:57:05,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:06,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:07,0.06,0.05,49140,9426,39714,20512,0
0,,2023-06-03 19:57:08,0.00,0.00,49140,10622,38518,19316,0
0,,2023-06-03 19:57:09,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 19:57:10,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 19:57:11,0.06,0.05,49140,9426,39714,20512,0
0,,2023-06-03 19:57:12,0.54,0.20,49140,10422,38718,19516,0
0,,2023-06-03 19:57:13,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:15,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:57:16,0.42,0.17,49140,9006,40134,20932,0
0,,2023-06-03 19:57:17,1.00,0.49,49140,9824,39316,20114,0
0,,2023-06-03 19:57:18,1.00,0.49,49140,9824,39316,20114,0
0,,2023-06-03 19:57:19,1.00,0.50,49140,10410,38730,19528,0
0,,2023-06-03 19:57:20,1.00,0.49,49140,11174,37966,18764,0
0,,2023-06-03 19:57:21,1.00,0.48,49140,11302,37838,18636,0
0,,2023-06-03 19:57:22,1.00,0.48,49140,10552,38588,19386,0
0,,2023-06-03 19:57:24,0.06,0.00,49140,11148,37992,18790,0
0,,2023-06-03 19:57:25,1.00,0.45,49140,9148,39992,20790,0
0,,2023-06-03 19:57:26,1.00,0.50,49140,9688,39452,20250,0
0,,2023-06-03 19:57:27,1.00,0.50,49140,10750,38390,19188,0
0,,2023-06-03 19:57:28,0.12,0.02,49140,8556,40584,21382,0
0,,2023-06-03 19:57:29,1.00,0.49,49140,9510,39630,20428,0
0,,2023-06-03 19:57:31,1.00,0.49,49140,9508,39632,20430,0
0,,2023-06-03 19:57:32,0.06,0.05,49140,8910,40230,21028,0
0,,2023-06-03 19:57:33,0.00,0.00,49140,7714,41426,22224,0
0,,2023-06-03 19:57:34,1.00,0.50,49140,9964,39176,19974,0
0,,2023-06-03 19:57:35,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:36,0.05,0.00,49140,9194,39946,20744,0
0,,2023-06-03 19:57:37,1.00,0.49,49140,7558,41582,22380,0
0,,2023-06-03 19:57:38,1.00,0.50,49140,10222,38918,19716,0
0,,2023-06-03 19:57:40,1.00,0.49,49140,11208,37932,18730,0
0,,2023-06-03 19:57:41,0.43,0.17,49140,9612,39528,20326,0
0,,2023-06-03 19:57:42,1.00,0.49,49140,9964,39176,19974,0
0,,2023-06-03 19:57:43,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:44,0.15,0.04,49140,10024,39116,19914,0
0,,2023-06-03 19:57:45,0.00,0.00,49140,9604,39536,20334,0
0,,2023-06-03 19:57:46,1.00,0.50,49140,9964,39176,19974,0
0,,2023-06-03 19:57:47,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:48,0.04,0.00,49140,10210,38930,19728,0
0,,2023-06-03 19:57:50,1.00,0.50,49140,7772,41368,22166,0
0,,2023-06-03 19:57:51,0.99,0.46,49140,10622,38518,19316,0
0,,2023-06-03 19:57:52,1.00,0.50,49140,11208,37932,18730,0
0,,2023-06-03 19:57:53,0.31,0.12,49140,9612,39528,20326,0
0,,2023-06-03 19:57:54,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:55,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:57:56,0.60,0.27,49140,10024,39116,19914,0
0,,2023-06-03 19:57:57,0.01,0.00,49140,9604,39536,20334,0
0,,2023-06-03 19:57:59,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:00,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:01,0.06,0.05,49140,10410,38730,19528,199
0,,2023-06-03 19:58:02,0.88,0.38,49140,6970,42170,22968,0
0,,2023-06-03 19:58:03,1.00,0.49,49140,9620,39520,20318,0
0,,2023-06-03 19:58:04,1.00,0.50,49140,9608,39532,20330,0
0,,2023-06-03 19:58:06,1.00,0.50,49140,7378,41762,22560,0
0,,2023-06-03 19:58:07,1.00,0.51,49140,8174,40966,21764,0
0,,2023-06-03 19:58:08,0.47,0.19,49140,6580,42560,23358,0
0,,2023-06-03 19:58:09,0.09,0.00,49140,7762,41378,22176,0
0,,2023-06-03 19:58:10,1.00,0.50,49140,5864,43276,24074,0
0,,2023-06-03 19:58:11,0.93,0.46,49140,5962,43178,23976,0
0,,2023-06-03 19:58:12,1.00,0.50,49140,6766,42374,23172,0
0,,2023-06-03 19:58:13,0.19,0.05,49140,4572,44568,25366,0
0,,2023-06-03 19:58:15,1.00,0.49,49140,5324,43816,24614,0
0,,2023-06-03 19:58:16,1.00,0.50,49140,5324,43816,24614,0
0,,2023-06-03 19:58:17,0.30,0.12,49140,4926,44214,25012,0
0,,2023-06-03 19:58:18,0.06,0.00,49140,4506,44634,25432,0
0,,2023-06-03 19:58:19,1.00,0.49,49140,5382,43758,24556,0
0,,2023-06-03 19:58:20,1.00,0.50,49140,5382,43758,24556,0
0,,2023-06-03 19:58:21,0.06,0.05,49140,4984,44156,24954,0
0,,2023-06-03 19:58:22,1.00,0.50,49140,2724,46416,27214,0
0,,2023-06-03 19:58:23,1.00,0.49,49140,9966,39174,19972,0
0,,2023-06-03 19:58:25,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:26,0.50,0.22,49140,9604,39536,20334,0
0,,2023-06-03 19:58:27,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:28,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:58:29,0.66,0.34,49140,10024,39116,19914,0
0,,2023-06-03 19:58:30,0.11,0.00,49140,9604,39536,20334,0
0,,2023-06-03 19:58:31,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 19:58:33,1.00,0.50,49140,10622,38518,19316,0
0,,2023-06-03 19:58:34,0.04,0.03,49140,10024,39116,19914,0
0,,2023-06-03 19:58:35,0.61,0.23,49140,7588,41552,22350,0
0,,2023-06-03 19:58:36,0.94,0.38,49140,9966,39174,19972,0
0,,2023-06-03 19:58:37,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:38,0.11,0.00,49140,9604,39536,20334,0
0,,2023-06-03 19:58:39,1.00,0.49,49140,10222,38918,19716,0
0,,2023-06-03 19:58:41,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:42,0.23,0.07,49140,10024,39116,19914,0
0,,2023-06-03 19:58:43,0.02,0.00,49140,9604,39536,20334,0
0,,2023-06-03 19:58:44,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:45,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:58:46,0.06,0.05,49140,10210,38930,19728,0
0,,2023-06-03 19:58:47,1.00,0.49,49140,6810,42330,23128,0
0,,2023-06-03 19:58:48,1.00,0.49,49140,9202,39938,20736,0
0,,2023-06-03 19:58:50,1.00,0.50,49140,10410,38730,19528,0
0,,2023-06-03 19:58:51,1.00,0.49,49140,8594,40546,21344,0
0,,2023-06-03 19:58:52,1.00,0.52,49140,8980,40160,20958,0
0,,2023-06-03 19:58:53,0.06,0.00,49140,8110,41030,21828,0
0,,2023-06-03 19:58:54,0.84,0.41,49140,6558,42582,23380,0
0,,2023-06-03 19:58:55,1.00,0.50,49140,7082,42058,22856,0
0,,2023-06-03 19:58:56,0.16,0.04,49140,6038,43102,23900,0
0,,2023-06-03 19:58:57,0.59,0.23,49140,6642,42498,23296,0
0,,2023-06-03 19:58:59,1.00,0.50,49140,6384,42756,23554,0
0,,2023-06-03 19:59:00,0.14,0.08,49140,6120,43020,23818,0
0,,2023-06-03 19:59:01,1.00,0.49,49140,6560,42580,23378,0
0,,2023-06-03 19:59:02,1.00,0.50,49140,6560,42580,23378,0
0,,2023-06-03 19:59:03,0.47,0.22,49140,6642,42498,23296,0
0,,2023-06-03 19:59:04,1.00,0.49,49140,5348,43792,24590,0
0,,2023-06-03 19:59:05,1.00,0.49,49140,5998,43142,23940,0
0,,2023-06-03 19:59:07,0.12,0.00,49140,4606,44534,25332,0
0,,2023-06-03 19:59:08,1.00,0.50,49140,5650,43490,24288,0
0,,2023-06-03 19:59:09,1.00,0.49,49140,6256,42884,23682,0
0,,2023-06-03 19:59:10,0.07,0.00,49140,4690,44450,25248,0
0,,2023-06-03 19:59:11,1.00,0.50,49140,10476,38664,19462,0
0,,2023-06-03 19:59:12,1.00,0.49,49140,10476,38664,19462,0
0,,2023-06-03 19:59:13,0.11,0.00,49140,11112,38028,18826,0
0,,2023-06-03 19:59:15,1.00,0.49,49140,9142,39998,20796,0
0,,2023-06-03 19:59:16,1.00,0.49,49140,10900,38240,19038,0
0,,2023-06-03 19:59:17,0.05,0.00,49140,8812,40328,21126,0
0,,2023-06-03 19:59:18,1.00,0.50,49140,9598,39542,20340,0
0,,2023-06-03 19:59:19,1.00,0.50,49140,11112,38028,18826,0
0,,2023-06-03 19:59:20,0.11,0.00,49140,8850,40290,21088,0
0,,2023-06-03 19:59:21,1.00,0.50,49140,10158,38982,19780,0
0,,2023-06-03 19:59:22,1.00,0.50,49140,11112,38028,18826,0
0,,2023-06-03 19:59:23,0.13,0.01,49140,8850,40290,21088,0
0,,2023-06-03 19:59:24,1.00,0.49,49140,9160,39980,20778,0
0,,2023-06-03 19:59:25,1.00,0.50,49140,10068,39072,19870,0
0,,2023-06-03 19:59:27,1.00,0.50,49140,7764,41376,22174,0
0,,2023-06-03 19:59:28,1.00,0.50,49140,7764,41376,22174,0
0,,2023-06-03 19:59:29,0.08,0.04,49140,5970,43170,23968,0
0,,2023-06-03 19:59:30,0.09,0.00,49140,5372,43768,24566,0
0,,2023-06-03 19:59:31,0.99,0.48,49140,7438,41702,22500,0
0,,2023-06-03 19:59:32,1.00,0.49,49140,8520,40620,21418,0
0,,2023-06-03 19:59:33,0.99,0.47,49140,10646,38494,19292,0
0,,2023-06-03 19:59:34,0.20,0.11,49140,9404,39736,20534,0
0,,2023-06-03 19:59:36,1.00,0.49,49140,9964,39176,19974,0
0,,2023-06-03 19:59:37,0.99,0.48,49140,10422,38718,19516,0
0,,2023-06-03 19:59:38,1.00,0.50,49140,10422,38718,19516,0
0,,2023-06-03 19:59:39,0.49,0.22,49140,9006,40134,20932,0
0,,2023-06-03 19:59:40,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:59:41,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:59:42,1.00,0.50,49140,9812,39328,20126,0
0,,2023-06-03 19:59:43,0.08,0.00,49140,9014,40126,20924,0
0,,2023-06-03 19:59:45,1.00,0.49,49140,10422,38718,19516,0
0,,2023-06-03 19:59:46,1.00,0.49,49140,10622,38518,19316,0
0,,2023-06-03 19:59:47,0.06,0.05,49140,9426,39714,20512,0
0,,2023-06-03 19:59:48,0.00,0.00,49140,12204,36936,17734,0
0,,2023-06-03 19:59:49,1.00,0.50,49140,10566,38574,19372,0
